id,transaction_id,customer_id,timestamp,reason,status
cb_000943,txn_0038937,cust_009350,2024-12-10 05:51:28,product_not_as_described,LOST
cb_000944,txn_0038960,cust_008772,2024-11-16 10:46:10,product_not_received,LOST
cb_000945,txn_0039021,cust_006419,2024-11-27 18:09:38,product_not_received,OPEN
cb_000946,txn_0039064,cust_001403,2024-12-05 21:11:40,product_not_received,LOST
cb_000947,txn_0039110,cust_002032,2024-11-04 10:15:36,product_not_received,WON
cb_000948,txn_0039158,cust_001133,2024-10-11 15:20:46,unauthorized_transaction,PENDING
cb_000949,txn_0039184,cust_009102,2024-10-14 18:45:51,unauthorized_transaction,LOST
cb_000950,txn_0039186,cust_009904,2024-10-13 18:50:46,product_not_received,LOST
cb_000951,txn_0039219,cust_001609,2024-10-25 22:07:38,unauthorized_transaction,PENDING
cb_000952,txn_0039220,cust_001609,2024-12-08 22:08:24,unauthorized_transaction,OPEN
cb_000953,txn_0039222,cust_001609,2024-11-17 22:12:07,product_not_received,LOST
cb_000954,txn_0039228,cust_006018,2024-10-18 00:52:22,product_not_received,LOST
cb_000955,txn_0039234,cust_007054,2024-11-11 06:59:26,product_not_received,OPEN
cb_000956,txn_0039247,cust_009550,2024-10-30 09:02:29,unauthorized_transaction,LOST
cb_000957,txn_0039279,cust_000857,2024-12-02 11:57:39,subscription_cancelled,OPEN
cb_000958,txn_0039313,cust_005198,2024-11-06 14:21:39,product_not_received,OPEN
cb_000959,txn_0039318,cust_005531,2024-12-10 15:23:05,product_not_as_described,WON
cb_000960,txn_0039399,cust_009898,2024-12-13 01:31:24,unauthorized_transaction,LOST
cb_000961,txn_0039400,cust_007602,2024-12-22 02:29:04,product_not_received,LOST
cb_000962,txn_0039401,cust_006462,2024-11-28 02:42:02,unauthorized_transaction,OPEN
cb_000963,txn_0039411,cust_004690,2024-10-09 08:23:01,product_not_received,PENDING
cb_000964,txn_0039412,cust_004690,2024-12-15 08:23:55,product_not_received,LOST
cb_000965,txn_0039414,cust_004690,2024-11-27 08:27:46,unauthorized_transaction,LOST
cb_000966,txn_0039416,cust_004690,2024-10-10 08:29:52,product_not_received,LOST
cb_000967,txn_0039554,cust_008369,2024-10-20 23:57:15,product_not_received,OPEN
cb_000968,txn_0039717,cust_000414,2024-10-16 22:38:55,product_not_received,PENDING
cb_000969,txn_0039859,cust_005607,2024-10-26 01:35:23,unauthorized_transaction,LOST
cb_000970,txn_0039894,cust_005458,2024-12-21 10:43:00,subscription_cancelled,LOST
cb_000971,txn_0039952,cust_001763,2024-11-22 18:04:35,product_not_received,OPEN
cb_000972,txn_0040129,cust_005724,2024-12-25 22:31:38,unauthorized_transaction,OPEN
cb_000973,txn_0040130,cust_005724,2024-12-20 22:32:11,unauthorized_transaction,OPEN
cb_000974,txn_0040142,cust_007946,2024-12-18 05:22:51,unauthorized_transaction,LOST
cb_000975,txn_0040235,cust_005239,2024-10-21 18:36:28,unauthorized_transaction,LOST
cb_000976,txn_0040245,cust_002472,2024-12-09 19:14:54,unauthorized_transaction,PENDING
cb_000977,txn_0040426,cust_000438,2024-11-18 22:47:31,unauthorized_transaction,LOST
cb_000978,txn_0040435,cust_009156,2024-12-24 04:42:41,unauthorized_transaction,LOST
cb_000979,txn_0040437,cust_009156,2024-11-02 04:43:59,unauthorized_transaction,LOST
cb_000980,txn_0040500,cust_001634,2024-10-22 15:06:54,credit_not_processed,OPEN
cb_000981,txn_0040517,cust_006620,2024-11-25 18:21:13,product_not_received,LOST
cb_000982,txn_0040710,cust_004626,2024-11-11 08:11:40,unauthorized_transaction,LOST
cb_000983,txn_0040780,cust_001634,2024-12-08 15:04:25,merchandise_defective,WON
cb_000984,txn_0040849,cust_003916,2024-10-27 23:36:05,product_not_received,LOST
cb_000985,txn_0040854,cust_001471,2024-12-12 01:36:05,unauthorized_transaction,LOST
cb_000986,txn_0040856,cust_009026,2024-11-30 02:36:05,product_not_received,OPEN
cb_000987,txn_0040864,cust_001194,2024-11-18 07:36:39,unauthorized_transaction,PENDING
cb_000988,txn_0040887,cust_009576,2024-12-06 10:36:05,unauthorized_transaction,PENDING
cb_000989,txn_0040900,cust_006855,2024-12-03 11:36:05,product_not_received,OPEN
cb_000990,txn_0040928,cust_001220,2024-11-15 13:20:57,unauthorized_transaction,PENDING
cb_000991,txn_0040946,cust_003983,2024-11-27 16:36:05,product_not_received,LOST
cb_000992,txn_0040961,cust_004405,2024-12-02 18:02:30,product_not_received,LOST
cb_000993,txn_0040976,cust_007196,2024-10-20 19:27:07,product_not_received,PENDING
cb_000994,txn_0041170,cust_008661,2024-11-26 05:32:07,unauthorized_transaction,LOST
cb_000995,txn_0041238,cust_009326,2024-12-08 14:16:53,product_not_received,WON
cb_000996,txn_0041255,cust_004367,2024-11-10 16:14:50,product_not_as_described,WON
cb_000997,txn_0041306,cust_001634,2024-11-08 22:44:26,credit_not_processed,WON
cb_000998,txn_0041313,cust_005925,2024-11-13 00:38:12,unauthorized_transaction,LOST
cb_000999,txn_0041327,cust_003396,2024-12-14 07:33:11,product_not_received,PENDING
cb_001000,txn_0041328,cust_003396,2024-12-16 07:34:09,unauthorized_transaction,PENDING
cb_001001,txn_0041392,cust_001634,2024-10-25 14:18:03,duplicate_charge,PENDING
cb_001002,txn_0041418,cust_009384,2024-12-19 17:47:25,unauthorized_transaction,PENDING
cb_001003,txn_0041444,cust_006809,2024-11-25 20:01:26,product_not_received,LOST
cb_001004,txn_0041500,cust_002953,2024-12-15 10:36:33,unauthorized_transaction,LOST
cb_001005,txn_0041512,cust_001634,2024-11-16 12:07:47,merchandise_defective,LOST
cb_001006,txn_0041592,cust_008114,2024-11-29 21:14:13,unauthorized_transaction,PENDING
cb_001007,txn_0041601,cust_003442,2024-11-19 21:38:34,unauthorized_transaction,LOST
cb_001008,txn_0041612,cust_004929,2024-12-21 02:59:02,unauthorized_transaction,LOST
cb_001009,txn_0041641,cust_004471,2024-12-25 10:49:08,unauthorized_transaction,LOST
cb_001010,txn_0041651,cust_001634,2024-12-14 11:51:00,merchandise_defective,WON
cb_001011,txn_0041692,cust_007371,2024-11-20 15:56:59,product_not_received,LOST
cb_001012,txn_0041764,cust_002827,2024-11-23 03:18:06,unauthorized_transaction,OPEN
cb_001013,txn_0041765,cust_009152,2024-12-02 03:32:15,unauthorized_transaction,LOST
cb_001014,txn_0041823,cust_001634,2024-10-29 12:08:38,product_not_as_described,OPEN
cb_001015,txn_0041893,cust_001634,2024-12-13 20:40:56,merchandise_defective,OPEN
cb_001016,txn_0041924,cust_001971,2024-11-26 03:41:12,product_not_received,LOST
cb_001017,txn_0042074,cust_007491,2024-11-05 03:15:31,product_not_received,LOST
cb_001018,txn_0042080,cust_005264,2024-11-30 07:14:45,unauthorized_transaction,PENDING
cb_001019,txn_0042092,cust_002118,2025-01-01 08:40:24,credit_not_processed,WON
cb_001020,txn_0042236,cust_005178,2024-12-17 04:18:45,unauthorized_transaction,LOST
cb_001021,txn_0042382,cust_007779,2024-12-29 03:33:24,product_not_received,OPEN
cb_001022,txn_0042403,cust_004537,2025-01-06 10:18:55,duplicate_charge,WON
cb_001023,txn_0042618,cust_004446,2024-12-06 20:45:48,unauthorized_transaction,LOST
cb_001024,txn_0042635,cust_008333,2024-12-12 23:45:48,unauthorized_transaction,LOST
cb_001025,txn_0042637,cust_000774,2024-12-25 00:45:48,unauthorized_transaction,LOST
cb_001026,txn_0042643,cust_002928,2024-12-04 06:34:17,product_not_received,LOST
cb_001027,txn_0042724,cust_004237,2024-12-04 16:20:15,unauthorized_transaction,LOST
cb_001028,txn_0042833,cust_006916,2024-11-12 13:38:55,product_not_received,PENDING
cb_001029,txn_0042923,cust_005542,2024-12-17 23:46:24,unauthorized_transaction,PENDING
cb_001030,txn_0042926,cust_005542,2024-11-26 23:53:14,product_not_received,LOST
cb_001031,txn_0042929,cust_007204,2024-11-17 01:43:19,unauthorized_transaction,LOST
cb_001032,txn_0042931,cust_005472,2025-01-15 03:43:19,product_not_received,LOST
cb_001033,txn_0042937,cust_001595,2024-12-12 06:19:19,unauthorized_transaction,LOST
cb_001034,txn_0042967,cust_008504,2024-11-21 11:06:24,subscription_cancelled,PENDING
cb_001035,txn_0042972,cust_000035,2024-12-30 11:43:19,product_not_received,OPEN
cb_001036,txn_0043000,cust_009501,2024-12-30 14:48:23,product_not_received,OPEN
cb_001037,txn_0043040,cust_005399,2024-12-08 19:43:19,unauthorized_transaction,LOST
cb_001038,txn_0043041,cust_006783,2024-11-19 19:44:45,merchandise_defective,WON
cb_001039,txn_0043129,cust_009446,2024-11-17 12:41:50,unauthorized_transaction,PENDING
cb_001040,txn_0043182,cust_001869,2024-12-14 18:30:50,unauthorized_transaction,PENDING
cb_001041,txn_0043241,cust_007872,2025-01-01 09:46:25,product_not_received,LOST
cb_001042,txn_0043284,cust_001634,2024-12-02 14:11:20,product_not_as_described,OPEN
cb_001043,txn_0043308,cust_005673,2024-12-30 16:30:33,product_not_received,LOST
cb_001044,txn_0043309,cust_005673,2024-11-10 16:32:48,product_not_received,LOST
cb_001045,txn_0043334,cust_001634,2024-11-11 19:01:36,subscription_cancelled,WON
cb_001046,txn_0043523,cust_001757,2024-12-31 01:52:50,product_not_received,LOST
cb_001047,txn_0043655,cust_001654,2024-12-04 19:57:17,product_not_as_described,OPEN
cb_001048,txn_0043687,cust_005975,2024-11-14 01:05:34,product_not_received,LOST
cb_001049,txn_0043776,cust_003282,2024-11-28 17:52:14,unauthorized_transaction,LOST
cb_001050,txn_0043826,cust_001299,2024-11-24 23:12:13,unauthorized_transaction,PENDING
cb_001051,txn_0043828,cust_006811,2025-01-08 01:53:34,product_not_received,LOST
cb_001052,txn_0043853,cust_005839,2025-01-10 09:30:03,unauthorized_transaction,LOST
cb_001053,txn_0043942,cust_004387,2024-12-20 20:07:25,product_not_received,WON
cb_001054,txn_0043960,cust_004159,2025-01-05 21:35:44,product_not_received,OPEN
cb_001055,txn_0044125,cust_003857,2025-01-21 07:44:50,product_not_received,OPEN
cb_001056,txn_0044243,cust_008154,2024-11-10 21:37:57,unauthorized_transaction,WON
cb_001057,txn_0044302,cust_000867,2024-11-30 12:39:45,product_not_received,PENDING
cb_001058,txn_0044474,cust_003083,2024-11-25 17:33:46,unauthorized_transaction,LOST
cb_001059,txn_0044486,cust_002608,2024-12-03 19:25:34,product_not_received,LOST
cb_001060,txn_0044511,cust_006061,2024-11-16 00:42:12,product_not_received,PENDING
cb_001061,txn_0044512,cust_007389,2024-11-30 05:06:18,unauthorized_transaction,LOST
cb_001062,txn_0044660,cust_009597,2025-01-09 03:38:06,unauthorized_transaction,LOST
cb_001063,txn_0044694,cust_009755,2025-01-11 11:31:16,product_not_received,WON
cb_001064,txn_0044804,cust_000935,2024-11-17 22:56:31,product_not_received,LOST
cb_001065,txn_0044851,cust_001634,2024-12-15 12:29:38,duplicate_charge,OPEN
cb_001066,txn_0044932,cust_004740,2024-12-10 20:42:44,unauthorized_transaction,OPEN
cb_001067,txn_0044940,cust_007788,2024-12-03 21:40:30,unauthorized_transaction,OPEN
cb_001068,txn_0045070,cust_003054,2025-01-10 22:20:04,product_not_received,WON
cb_001069,txn_0045078,cust_001846,2024-12-16 03:04:59,unauthorized_transaction,OPEN
cb_001070,txn_0045124,cust_000601,2025-01-16 12:18:54,product_not_received,OPEN
cb_001071,txn_0045218,cust_008842,2024-12-27 06:21:43,unauthorized_transaction,LOST
cb_001072,txn_0045283,cust_000857,2024-12-10 14:12:56,product_not_received,WON
cb_001073,txn_0045293,cust_003406,2025-01-06 15:23:39,unauthorized_transaction,OPEN
cb_001074,txn_0045297,cust_003406,2024-12-01 15:26:59,unauthorized_transaction,LOST
cb_001075,txn_0045305,cust_001634,2024-12-07 16:37:13,unauthorized_transaction,OPEN
cb_001076,txn_0045379,cust_007259,2024-12-06 04:27:41,unauthorized_transaction,LOST
cb_001077,txn_0045425,cust_009460,2024-11-27 12:30:18,product_not_received,PENDING
cb_001078,txn_0045537,cust_008717,2024-11-25 23:47:43,product_not_received,LOST
cb_001079,txn_0045594,cust_003467,2025-01-18 12:45:18,subscription_cancelled,OPEN
cb_001080,txn_0045665,cust_003100,2024-11-28 19:54:31,unauthorized_transaction,LOST
cb_001081,txn_0045669,cust_003100,2025-01-11 19:55:41,unauthorized_transaction,PENDING
cb_001082,txn_0045671,cust_003100,2024-11-20 19:56:07,unauthorized_transaction,LOST
cb_001083,txn_0045672,cust_003100,2024-12-18 19:57:59,unauthorized_transaction,OPEN
cb_001084,txn_0045673,cust_003100,2024-11-28 19:58:12,unauthorized_transaction,OPEN
cb_001085,txn_0045707,cust_006373,2024-12-02 07:29:20,credit_not_processed,LOST
cb_001086,txn_0045718,cust_002354,2025-01-23 08:55:19,unauthorized_transaction,OPEN
cb_001087,txn_0045897,cust_003795,2025-01-27 16:41:42,unauthorized_transaction,LOST
cb_001088,txn_0045961,cust_008578,2025-01-26 02:37:01,product_not_received,OPEN
cb_001089,txn_0046103,cust_002634,2024-12-07 01:36:13,unauthorized_transaction,LOST
cb_001090,txn_0046129,cust_008572,2024-12-23 09:55:01,product_not_received,OPEN
cb_001091,txn_0046191,cust_007751,2025-01-18 18:00:07,product_not_received,LOST
cb_001092,txn_0046192,cust_007751,2025-02-05 18:00:36,unauthorized_transaction,OPEN
cb_001093,txn_0046239,cust_007277,2025-01-16 21:54:51,unauthorized_transaction,LOST
cb_001094,txn_0046397,cust_006762,2025-01-20 02:06:48,unauthorized_transaction,PENDING
cb_001095,txn_0046465,cust_005950,2024-12-13 17:03:31,merchandise_defective,LOST
cb_001096,txn_0046517,cust_000129,2025-01-25 00:43:26,unauthorized_transaction,OPEN
cb_001097,txn_0046577,cust_001634,2025-02-10 14:13:56,merchandise_defective,WON
cb_001098,txn_0046594,cust_006531,2025-02-04 15:51:14,product_not_as_described,LOST
cb_001099,txn_0046603,cust_001634,2025-01-11 17:33:37,duplicate_charge,LOST
cb_001100,txn_0046655,cust_002235,2025-01-12 22:18:13,product_not_received,LOST
cb_001101,txn_0046665,cust_007828,2024-12-27 00:34:59,product_not_received,OPEN
cb_001102,txn_0046697,cust_000936,2025-01-26 10:14:33,product_not_received,OPEN
cb_001103,txn_0046784,cust_000360,2024-12-30 19:10:34,unauthorized_transaction,OPEN
cb_001104,txn_0046832,cust_001634,2025-01-07 07:46:43,subscription_cancelled,OPEN
cb_001105,txn_0046898,cust_001542,2025-01-10 14:44:56,unauthorized_transaction,LOST
cb_001106,txn_0046924,cust_006039,2025-01-20 18:05:04,unauthorized_transaction,LOST
cb_001107,txn_0046955,cust_000857,2025-01-13 21:07:57,credit_not_processed,PENDING
cb_001108,txn_0046974,cust_005662,2025-01-30 23:46:42,unauthorized_transaction,LOST
cb_001109,txn_0046990,cust_003917,2024-12-28 08:38:46,unauthorized_transaction,OPEN
cb_001110,txn_0046993,cust_003917,2025-01-17 08:44:22,unauthorized_transaction,PENDING
cb_001111,txn_0047137,cust_001738,2025-01-30 00:00:07,product_not_received,LOST
cb_001112,txn_0047186,cust_002474,2024-12-26 11:46:36,unauthorized_transaction,LOST
cb_001113,txn_0047277,cust_005551,2025-01-20 02:33:23,unauthorized_transaction,LOST
cb_001114,txn_0047335,cust_006315,2024-12-24 13:04:01,product_not_received,PENDING
cb_001115,txn_0047480,cust_001634,2024-12-13 14:17:57,credit_not_processed,OPEN
cb_001116,txn_0047675,cust_000794,2025-02-08 23:33:00,product_not_received,LOST
cb_001117,txn_0047682,cust_007288,2025-02-08 00:38:46,unauthorized_transaction,PENDING
cb_001118,txn_0047683,cust_007288,2024-12-28 00:38:55,unauthorized_transaction,LOST
cb_001119,txn_0047685,cust_005857,2025-01-12 00:48:49,product_not_received,LOST
cb_001120,txn_0047693,cust_001013,2025-01-05 08:37:04,unauthorized_transaction,PENDING
cb_001121,txn_0047710,cust_003323,2025-02-02 10:42:53,product_not_received,OPEN
cb_001122,txn_0047719,cust_000487,2024-12-23 11:12:08,unauthorized_transaction,WON
cb_001123,txn_0047748,cust_005124,2025-01-16 13:47:25,product_not_received,LOST
cb_001124,txn_0047764,cust_007349,2025-01-07 15:36:16,unauthorized_transaction,LOST
cb_001125,txn_0047775,cust_001634,2025-01-03 16:59:12,product_not_received,PENDING
cb_001126,txn_0047855,cust_009364,2025-02-08 04:27:37,product_not_received,PENDING
cb_001127,txn_0047995,cust_004763,2025-02-19 00:58:29,product_not_received,LOST
cb_001128,txn_0048012,cust_007803,2025-01-05 09:00:40,product_not_received,LOST
cb_001129,txn_0048261,cust_001634,2024-12-10 21:14:17,credit_not_processed,OPEN
cb_001130,txn_0048307,cust_003853,2024-12-31 10:03:58,subscription_cancelled,OPEN
cb_001131,txn_0048383,cust_001634,2025-02-12 18:07:17,duplicate_charge,LOST
cb_001132,txn_0048429,cust_008358,2025-01-10 04:24:23,unauthorized_transaction,PENDING
cb_001133,txn_0048432,cust_008358,2024-12-28 04:32:30,unauthorized_transaction,LOST
cb_001134,txn_0048548,cust_001634,2025-02-17 19:01:15,duplicate_charge,PENDING
cb_001135,txn_0048590,cust_001183,2025-01-23 03:43:44,product_not_received,LOST
cb_001136,txn_0048698,cust_002118,2024-12-28 18:50:35,unauthorized_transaction,WON
cb_001137,txn_0048710,cust_001731,2025-01-08 19:46:44,product_not_received,PENDING
cb_001138,txn_0048728,cust_002258,2025-02-18 21:10:32,product_not_received,LOST
cb_001139,txn_0048747,cust_005436,2025-01-26 01:46:44,unauthorized_transaction,PENDING
cb_001140,txn_0048755,cust_006529,2025-01-12 07:46:44,unauthorized_transaction,LOST
cb_001141,txn_0048804,cust_001731,2025-01-26 12:46:44,unauthorized_transaction,LOST
cb_001142,txn_0048861,cust_008165,2025-02-18 18:48:49,unauthorized_transaction,PENDING
cb_001143,txn_0048934,cust_001634,2025-02-03 11:39:23,merchandise_defective,WON
cb_001144,txn_0048936,cust_003689,2025-02-22 11:43:55,unauthorized_transaction,LOST
cb_001145,txn_0049000,cust_006529,2025-01-14 17:46:44,unauthorized_transaction,LOST
cb_001146,txn_0049019,cust_005614,2025-01-14 19:11:49,unauthorized_transaction,LOST
cb_001147,txn_0049051,cust_009518,2024-12-19 01:19:46,product_not_received,LOST
cb_001148,txn_0049072,cust_001634,2025-02-16 09:06:50,credit_not_processed,WON
cb_001149,txn_0049212,cust_001734,2025-01-28 08:40:03,unauthorized_transaction,PENDING
cb_001150,txn_0049246,cust_007274,2025-02-19 12:00:24,product_not_received,LOST
cb_001151,txn_0049296,cust_008168,2025-02-08 17:14:53,product_not_as_described,LOST
cb_001152,txn_0049348,cust_001064,2025-02-10 00:43:17,unauthorized_transaction,OPEN
cb_001153,txn_0049355,cust_008682,2025-02-04 07:45:56,product_not_received,LOST
cb_001154,txn_0049398,cust_003594,2025-02-13 12:59:48,merchandise_defective,OPEN
cb_001155,txn_0049516,cust_001413,2025-01-05 06:28:55,unauthorized_transaction,LOST
cb_001156,txn_0049729,cust_007744,2024-12-25 14:43:06,product_not_received,LOST
cb_001157,txn_0049794,cust_004044,2024-12-19 02:49:49,product_not_received,LOST
cb_001158,txn_0049803,cust_009416,2025-01-25 08:01:35,unauthorized_transaction,OPEN
cb_001159,txn_0049809,cust_006448,2025-02-09 08:43:43,unauthorized_transaction,OPEN
cb_001160,txn_0050059,cust_005740,2025-01-16 00:50:18,unauthorized_transaction,PENDING
cb_001161,txn_0050382,cust_004515,2025-03-01 13:10:26,product_not_received,LOST
cb_001162,txn_0050404,cust_009495,2025-02-04 14:59:19,unauthorized_transaction,LOST
cb_001163,txn_0050414,cust_002613,2025-01-03 16:03:24,product_not_received,OPEN
cb_001164,txn_0050454,cust_004997,2025-01-15 20:53:26,unauthorized_transaction,LOST
cb_001165,txn_0050477,cust_001656,2025-02-19 04:57:25,unauthorized_transaction,OPEN
cb_001166,txn_0050479,cust_001656,2025-03-02 04:58:12,unauthorized_transaction,PENDING
cb_001167,txn_0050480,cust_001656,2025-01-09 05:01:00,unauthorized_transaction,PENDING
cb_001168,txn_0050483,cust_001656,2025-01-19 05:03:37,unauthorized_transaction,LOST
cb_001169,txn_0050491,cust_003875,2025-01-13 07:56:31,unauthorized_transaction,PENDING
cb_001170,txn_0050496,cust_003875,2024-12-27 08:00:44,product_not_received,LOST
cb_001171,txn_0050520,cust_001634,2025-02-09 11:07:36,subscription_cancelled,OPEN
cb_001172,txn_0050580,cust_003880,2025-01-23 18:42:32,product_not_received,OPEN
cb_001173,txn_0050628,cust_001634,2024-12-27 09:43:20,credit_not_processed,WON
cb_001174,txn_0050697,cust_001243,2025-01-05 18:09:55,product_not_received,LOST
cb_001175,txn_0050716,cust_001361,2025-02-03 19:57:15,product_not_received,LOST
cb_001176,txn_0050961,cust_001634,2025-03-04 15:37:16,product_not_received,LOST
cb_001177,txn_0051032,cust_009986,2025-02-19 22:16:47,product_not_received,OPEN
cb_001178,txn_0051041,cust_005966,2025-01-20 05:18:16,unauthorized_transaction,LOST
cb_001179,txn_0051049,cust_002683,2025-03-07 07:36:01,product_not_received,OPEN
cb_001180,txn_0051086,cust_005688,2025-02-06 11:18:05,unauthorized_transaction,LOST
cb_001181,txn_0051107,cust_004910,2025-02-04 13:15:41,unauthorized_transaction,LOST
cb_001182,txn_0051111,cust_008587,2025-01-24 13:23:15,unauthorized_transaction,LOST
cb_001183,txn_0051112,cust_008587,2025-02-20 13:23:16,unauthorized_transaction,OPEN
cb_001184,txn_0051114,cust_000020,2025-01-24 13:23:53,unauthorized_transaction,LOST
cb_001185,txn_0051115,cust_008587,2025-01-21 13:26:20,unauthorized_transaction,PENDING
cb_001186,txn_0051118,cust_008587,2025-01-04 13:27:53,unauthorized_transaction,OPEN
cb_001187,txn_0051232,cust_008672,2025-02-27 11:17:21,unauthorized_transaction,PENDING
cb_001188,txn_0051288,cust_003050,2025-02-28 15:53:17,product_not_received,PENDING
cb_001189,txn_0051334,cust_008390,2024-12-30 20:12:18,product_not_received,PENDING
cb_001190,txn_0051343,cust_003589,2025-01-20 20:53:17,unauthorized_transaction,LOST
cb_001191,txn_0051344,cust_001825,2025-01-17 20:53:17,unauthorized_transaction,OPEN
cb_001192,txn_0051348,cust_005327,2025-03-01 21:16:34,unauthorized_transaction,LOST
cb_001193,txn_0051389,cust_001634,2025-02-19 08:54:28,product_not_as_described,WON
cb_001194,txn_0051403,cust_006217,2025-03-03 10:26:41,merchandise_defective,OPEN
cb_001195,txn_0051487,cust_000739,2025-02-04 19:53:17,unauthorized_transaction,OPEN
cb_001196,txn_0051510,cust_004124,2025-02-22 01:32:01,product_not_received,OPEN
cb_001197,txn_0051524,cust_009580,2025-03-07 07:53:17,product_not_received,LOST
cb_001198,txn_0051527,cust_000807,2025-02-28 07:57:43,unauthorized_transaction,OPEN
cb_001199,txn_0051528,cust_000136,2025-01-23 08:15:58,product_not_received,OPEN
cb_001200,txn_0051530,cust_002032,2024-12-31 08:36:15,product_not_as_described,PENDING
cb_001201,txn_0051533,cust_007659,2025-02-07 08:53:17,product_not_received,OPEN
cb_001202,txn_0051595,cust_002449,2025-01-05 14:13:36,unauthorized_transaction,LOST
cb_001203,txn_0051602,cust_004663,2025-02-22 15:11:48,unauthorized_transaction,OPEN
cb_001204,txn_0051719,cust_000747,2025-01-24 10:59:11,product_not_received,OPEN
cb_001205,txn_0051822,cust_007564,2025-02-20 03:34:40,product_not_received,LOST
cb_001206,txn_0051848,cust_001634,2025-03-11 10:40:03,product_not_as_described,WON
cb_001207,txn_0051948,cust_004858,2025-01-22 21:23:02,product_not_received,LOST
cb_001208,txn_0051952,cust_004858,2025-01-24 21:28:09,product_not_received,LOST
cb_001209,txn_0051961,cust_008993,2025-03-04 02:28:50,product_not_received,LOST
cb_001210,txn_0051962,cust_002043,2025-03-06 03:48:46,unauthorized_transaction,OPEN
cb_001211,txn_0051963,cust_002043,2025-03-13 03:50:25,product_not_received,OPEN
cb_001212,txn_0052014,cust_006798,2025-01-25 13:22:44,product_not_received,OPEN
cb_001213,txn_0052052,cust_001599,2025-02-25 18:28:50,product_not_received,OPEN
cb_001214,txn_0052055,cust_004605,2025-03-17 19:05:48,merchandise_defective,OPEN
cb_001215,txn_0052081,cust_008352,2025-02-09 20:28:50,product_not_received,LOST
cb_001216,txn_0052084,cust_002099,2025-03-08 20:38:02,unauthorized_transaction,LOST
cb_001217,txn_0052121,cust_009646,2025-02-03 09:28:50,product_not_received,LOST
cb_001218,txn_0052174,cust_003927,2025-01-28 13:28:50,product_not_received,LOST
cb_001219,txn_0052210,cust_009646,2025-02-07 17:28:50,product_not_received,LOST
cb_001220,txn_0052280,cust_002023,2025-01-21 00:28:50,unauthorized_transaction,LOST
cb_001221,txn_0052281,cust_008789,2025-02-06 01:16:23,product_not_received,PENDING
cb_001222,txn_0052296,cust_008652,2025-02-10 09:14:08,duplicate_charge,WON
cb_001223,txn_0052298,cust_001489,2025-01-31 09:18:24,unauthorized_transaction,LOST
cb_001224,txn_0052299,cust_001789,2025-03-12 09:23:35,unauthorized_transaction,OPEN
cb_001225,txn_0052300,cust_001789,2025-02-24 09:23:49,product_not_received,LOST
cb_001226,txn_0052302,cust_001789,2025-03-02 09:25:15,unauthorized_transaction,LOST
cb_001227,txn_0052303,cust_001789,2025-03-19 09:26:06,product_not_received,LOST
cb_001228,txn_0052305,cust_001789,2025-01-28 09:29:47,unauthorized_transaction,LOST
cb_001229,txn_0052306,cust_001789,2025-01-06 09:31:28,unauthorized_transaction,LOST
cb_001230,txn_0052308,cust_001789,2025-02-11 09:32:08,unauthorized_transaction,LOST
cb_001231,txn_0052412,cust_005680,2025-03-13 20:21:56,unauthorized_transaction,LOST
cb_001232,txn_0052448,cust_000207,2025-03-04 08:19:55,unauthorized_transaction,OPEN
cb_001233,txn_0052451,cust_000207,2025-02-02 08:24:31,product_not_received,LOST
cb_001234,txn_0052519,cust_000073,2025-02-13 14:48:36,product_not_received,PENDING
cb_001235,txn_0052520,cust_000073,2025-03-13 14:51:48,unauthorized_transaction,LOST
cb_001236,txn_0052582,cust_001634,2025-03-11 22:17:36,subscription_cancelled,WON
cb_001237,txn_0052612,cust_002288,2025-01-13 08:29:53,unauthorized_transaction,LOST
cb_001238,txn_0052663,cust_001806,2025-03-09 12:57:13,merchandise_defective,OPEN
cb_001239,txn_0052679,cust_005528,2025-01-21 14:45:41,product_not_received,OPEN
cb_001240,txn_0052681,cust_004376,2025-01-07 15:25:30,unauthorized_transaction,LOST
cb_001241,txn_0052718,cust_001634,2025-01-25 19:37:50,unauthorized_transaction,WON
cb_001242,txn_0052772,cust_003060,2025-01-29 09:10:45,product_not_received,OPEN
cb_001243,txn_0052848,cust_002970,2025-03-05 18:53:35,unauthorized_transaction,LOST
cb_001244,txn_0052883,cust_001634,2025-01-29 23:46:42,product_not_as_described,WON
cb_001245,txn_0052946,cust_001982,2025-02-18 12:50:07,product_not_received,OPEN
cb_001246,txn_0052971,cust_004242,2025-03-12 15:50:07,unauthorized_transaction,PENDING
cb_001247,txn_0053000,cust_005703,2025-02-07 18:42:45,merchandise_defective,OPEN
cb_001248,txn_0053058,cust_009785,2025-02-25 03:30:08,product_not_received,PENDING
cb_001249,txn_0053074,cust_008537,2025-02-08 08:50:07,product_not_received,OPEN
cb_001250,txn_0053080,cust_002622,2025-01-25 09:50:07,product_not_received,LOST
cb_001251,txn_0053087,cust_000285,2025-03-25 10:50:07,product_not_received,LOST
cb_001252,txn_0053130,cust_007300,2025-01-19 16:00:16,product_not_received,OPEN
cb_001253,txn_0053176,cust_004136,2025-01-30 05:20:53,product_not_received,OPEN
cb_001254,txn_0053179,cust_004136,2025-02-05 05:25:26,product_not_received,PENDING
cb_001255,txn_0053182,cust_005984,2025-02-10 06:44:22,product_not_received,OPEN
cb_001256,txn_0053184,cust_007153,2025-03-02 06:50:05,product_not_received,LOST
