id,first_seen,transaction_count,customer_count,fraud_count
dev_004535,2024-02-02 00:00:00,7,1,0
dev_004536,2024-08-31 00:00:00,1,1,0
dev_004537,2024-11-11 00:00:00,3,3,1
dev_004538,2024-02-21 00:00:00,0,0,0
dev_004539,2024-05-13 00:00:00,3,3,1
dev_004540,2024-01-18 00:00:00,1,1,0
dev_004541,2024-01-11 00:00:00,2,2,0
dev_004542,2024-12-27 00:00:00,2,2,0
dev_004543,2024-06-29 00:00:00,2,2,0
dev_004544,2024-05-09 00:00:00,2,2,0
dev_004545,2024-04-10 00:00:00,3,3,0
dev_004546,2024-12-23 00:00:00,1,1,0
dev_004547,2024-04-02 00:00:00,5,5,0
dev_004548,2024-09-21 00:00:00,1,1,0
dev_004549,2024-04-13 00:00:00,4,1,0
dev_004550,2024-01-26 00:00:00,1,1,0
dev_004551,2024-09-06 00:00:00,3,1,0
dev_004552,2024-01-01 00:00:00,2,2,2
dev_004553,2024-09-03 00:00:00,0,0,0
dev_004554,2024-04-01 00:00:00,10,3,0
dev_004555,2024-09-29 00:00:00,83,2,0
dev_004556,2024-10-07 00:00:00,2,2,0
dev_004557,2024-09-21 00:00:00,3,3,0
dev_004558,2024-01-09 00:00:00,1,1,0
dev_004559,2024-09-13 00:00:00,3,3,0
dev_004560,2024-12-27 00:00:00,2,2,0
dev_004561,2024-03-29 00:00:00,1,1,0
dev_004562,2024-04-10 00:00:00,0,0,0
dev_004563,2024-10-23 00:00:00,0,0,0
dev_004564,2024-02-28 00:00:00,2,2,0
dev_004565,2024-08-29 00:00:00,2,2,0
dev_004566,2024-10-02 00:00:00,6,4,0
dev_004567,2024-01-14 00:00:00,1,1,0
dev_004568,2024-07-21 00:00:00,5,5,0
dev_004569,2024-07-29 00:00:00,1,1,0
dev_004570,2024-04-20 00:00:00,1,1,0
dev_004571,2024-11-15 00:00:00,1,1,1
dev_004572,2024-02-29 00:00:00,4,4,0
dev_004573,2024-05-12 00:00:00,2,2,0
dev_004574,2024-11-05 00:00:00,0,0,0
dev_004575,2024-03-10 00:00:00,11,1,0
dev_004576,2024-10-26 00:00:00,1,1,0
dev_004577,2024-01-29 00:00:00,2,2,1
dev_004578,2024-06-27 00:00:00,3,2,0
dev_004579,2024-01-28 00:00:00,2,2,0
dev_004580,2024-09-04 00:00:00,0,0,0
dev_004581,2024-10-15 00:00:00,13,5,0
dev_004582,2024-11-06 00:00:00,1,1,0
dev_004583,2024-12-24 00:00:00,9,5,0
dev_004584,2024-09-02 00:00:00,8,2,0
dev_004585,2024-10-07 00:00:00,2,2,0
dev_004586,2024-07-03 00:00:00,2,2,0
dev_004587,2024-11-29 00:00:00,0,0,0
dev_004588,2024-08-22 00:00:00,1,1,0
dev_004589,2024-11-18 00:00:00,2,2,1
dev_004590,2024-03-26 00:00:00,1,1,0
dev_004591,2024-06-30 00:00:00,1,1,1
dev_004592,2024-09-23 00:00:00,2,2,0
dev_004593,2024-03-14 00:00:00,4,4,0
dev_004594,2024-03-18 00:00:00,16,3,0
dev_004595,2024-12-22 00:00:00,1,1,0
dev_004596,2024-06-07 00:00:00,7,3,1
dev_004597,2024-03-07 00:00:00,2,2,0
dev_004598,2024-04-30 00:00:00,3,3,1
dev_004599,2024-05-25 00:00:00,2,2,0
dev_004600,2024-08-15 00:00:00,1,1,0
dev_004601,2024-12-02 00:00:00,1,1,0
dev_004602,2024-12-26 00:00:00,4,4,0
dev_004603,2024-08-25 00:00:00,1,1,0
dev_004604,2024-09-12 00:00:00,7,6,1
dev_004605,2024-04-27 00:00:00,2,2,0
dev_004606,2024-11-08 00:00:00,3,3,0
dev_004607,2024-03-20 00:00:00,1,1,0
dev_004608,2024-02-08 00:00:00,5,5,0
dev_004609,2024-12-21 00:00:00,3,3,1
dev_004610,2024-11-11 00:00:00,0,0,0
dev_004611,2024-04-20 00:00:00,1,1,0
dev_004612,2024-09-03 00:00:00,2,2,0
dev_004613,2024-06-19 00:00:00,4,4,1
dev_004614,2024-04-27 00:00:00,3,3,0
dev_004615,2024-04-14 00:00:00,2,2,0
dev_004616,2024-02-19 00:00:00,1,1,0
dev_004617,2024-07-19 00:00:00,0,0,0
dev_004618,2024-06-12 00:00:00,2,2,0
dev_004619,2024-07-05 00:00:00,2,2,0
dev_004620,2024-03-19 00:00:00,3,3,0
dev_004621,2024-12-08 00:00:00,3,3,0
dev_004622,2024-08-21 00:00:00,0,0,0
dev_004623,2024-11-24 00:00:00,2,2,0
dev_004624,2024-02-09 00:00:00,2,2,0
dev_004625,2024-08-15 00:00:00,4,4,0
dev_004626,2024-11-06 00:00:00,6,3,0
dev_004627,2024-04-30 00:00:00,2,2,0
dev_004628,2024-03-12 00:00:00,2,2,0
dev_004629,2024-04-06 00:00:00,1,1,0
dev_004630,2024-04-09 00:00:00,1,1,0
dev_004631,2024-06-12 00:00:00,2,2,0
dev_004632,2024-04-28 00:00:00,3,3,0
dev_004633,2024-04-09 00:00:00,3,3,0
dev_004634,2024-08-24 00:00:00,2,2,0
dev_004635,2024-01-20 00:00:00,1,1,0
dev_004636,2024-05-04 00:00:00,4,4,0
dev_004637,2024-09-08 00:00:00,1,1,0
dev_004638,2024-03-05 00:00:00,1,1,0
dev_004639,2024-03-21 00:00:00,0,0,0
dev_004640,2024-03-14 00:00:00,5,5,0
dev_004641,2024-01-01 00:00:00,58,3,0
dev_004642,2024-06-21 00:00:00,8,7,0
dev_004643,2024-01-15 00:00:00,50,5,0
dev_004644,2024-04-09 00:00:00,2,2,0
dev_004645,2024-12-29 00:00:00,1,1,0
dev_004646,2024-12-01 00:00:00,2,2,0
dev_004647,2024-03-19 00:00:00,0,0,0
dev_004648,2024-04-23 00:00:00,0,0,0
dev_004649,2024-06-18 00:00:00,0,0,0
dev_004650,2024-11-04 00:00:00,1,1,0
dev_004651,2024-10-19 00:00:00,2,2,0
dev_004652,2024-02-16 00:00:00,2,2,0
dev_004653,2024-02-15 00:00:00,1,1,0
dev_004654,2024-06-01 00:00:00,7,6,2
dev_004655,2024-11-13 00:00:00,2,1,0
dev_004656,2024-11-17 00:00:00,2,2,0
dev_004657,2024-02-09 00:00:00,3,2,0
dev_004658,2024-07-28 00:00:00,3,2,0
dev_004659,2024-02-26 00:00:00,6,3,0
dev_004660,2024-09-07 00:00:00,3,2,0
dev_004661,2024-11-30 00:00:00,2,2,0
dev_004662,2024-06-14 00:00:00,1,1,1
dev_004663,2024-01-31 00:00:00,4,4,0
dev_004664,2024-07-30 00:00:00,3,2,0
dev_004665,2024-05-29 00:00:00,0,0,0
dev_004666,2024-10-22 00:00:00,1,1,0
dev_004667,2024-05-04 00:00:00,3,2,0
dev_004668,2024-11-15 00:00:00,2,2,0
dev_004669,2024-04-09 00:00:00,1,1,0
dev_004670,2024-02-27 00:00:00,2,2,1
dev_004671,2024-04-21 00:00:00,0,0,0
dev_004672,2024-01-13 00:00:00,1,1,0
dev_004673,2024-04-12 00:00:00,3,3,0
dev_004674,2024-08-28 00:00:00,7,7,0
dev_004675,2024-02-21 00:00:00,5,5,1
dev_004676,2024-02-10 00:00:00,1,1,0
dev_004677,2024-02-18 00:00:00,3,3,1
dev_004678,2024-01-29 00:00:00,1,1,0
dev_004679,2024-11-15 00:00:00,0,0,0
dev_004680,2024-12-10 00:00:00,2,2,0
dev_004681,2024-01-17 00:00:00,3,3,0
dev_004682,2024-10-04 00:00:00,0,0,0
dev_004683,2024-09-26 00:00:00,2,2,0
dev_004684,2024-12-29 00:00:00,1,1,0
dev_004685,2024-05-06 00:00:00,6,5,0
dev_004686,2024-04-14 00:00:00,1,1,0
dev_004687,2024-06-14 00:00:00,3,3,0
dev_004688,2024-11-08 00:00:00,1,1,0
dev_004689,2024-09-22 00:00:00,3,3,0
dev_004690,2024-06-21 00:00:00,0,0,0
dev_004691,2024-03-30 00:00:00,25,3,0
dev_004692,2024-09-22 00:00:00,1,1,0
dev_004693,2024-11-07 00:00:00,3,3,0
dev_004694,2024-05-25 00:00:00,2,2,0
dev_004695,2024-09-01 00:00:00,1,1,0
dev_004696,2024-05-26 00:00:00,2,2,0
dev_004697,2024-06-23 00:00:00,3,3,0
dev_004698,2024-07-10 00:00:00,4,2,0
dev_004699,2024-10-10 00:00:00,0,0,0
dev_004700,2024-12-22 00:00:00,2,2,0
dev_004701,2024-06-11 00:00:00,1,1,0
dev_004702,2024-05-04 00:00:00,2,2,0
dev_004703,2024-05-16 00:00:00,4,4,0
dev_004704,2024-02-18 00:00:00,2,2,0
dev_004705,2024-04-18 00:00:00,2,2,0
dev_004706,2024-02-01 00:00:00,1,1,0
dev_004707,2024-06-05 00:00:00,2,2,0
dev_004708,2024-03-02 00:00:00,2,2,0
dev_004709,2024-05-06 00:00:00,2,2,0
dev_004710,2024-10-16 00:00:00,7,4,0
dev_004711,2024-03-30 00:00:00,1,1,0
dev_004712,2024-08-11 00:00:00,2,2,0
dev_004713,2024-11-24 00:00:00,1,1,0
dev_004714,2024-07-25 00:00:00,2,2,0
dev_004715,2024-03-11 00:00:00,2,2,0
dev_004716,2024-05-05 00:00:00,0,0,0
dev_004717,2024-08-03 00:00:00,1,1,0
dev_004718,2024-07-03 00:00:00,7,2,0
dev_004719,2024-02-24 00:00:00,1,1,0
dev_004720,2024-06-12 00:00:00,3,3,0
dev_004721,2024-07-17 00:00:00,1,1,0
dev_004722,2024-04-07 00:00:00,1,1,0
dev_004723,2024-08-11 00:00:00,13,2,0
dev_004724,2024-01-26 00:00:00,2,2,1
dev_004725,2024-05-02 00:00:00,2,2,1
dev_004726,2024-10-20 00:00:00,2,2,0
dev_004727,2024-04-04 00:00:00,2,2,1
dev_004728,2024-08-08 00:00:00,1,1,0
dev_004729,2024-05-29 00:00:00,2,2,0
dev_004730,2024-04-25 00:00:00,3,3,0
dev_004731,2024-11-30 00:00:00,49,2,0
dev_004732,2024-05-05 00:00:00,0,0,0
dev_004733,2024-03-27 00:00:00,3,3,1
dev_004734,2024-11-27 00:00:00,3,3,0
dev_004735,2024-09-29 00:00:00,1,1,0
dev_004736,2024-09-05 00:00:00,0,0,0
dev_004737,2024-01-19 00:00:00,13,5,0
dev_004738,2024-02-17 00:00:00,3,3,2
dev_004739,2024-08-20 00:00:00,5,4,0
dev_004740,2024-03-17 00:00:00,43,2,0
dev_004741,2024-03-23 00:00:00,10,4,0
dev_004742,2024-10-11 00:00:00,2,2,0
dev_004743,2024-04-14 00:00:00,5,5,0
dev_004744,2024-01-27 00:00:00,1,1,0
dev_004745,2024-01-14 00:00:00,0,0,0
dev_004746,2024-06-10 00:00:00,5,5,0
dev_004747,2024-08-13 00:00:00,2,2,0
dev_004748,2024-11-13 00:00:00,1,1,0
dev_004749,2024-02-10 00:00:00,0,0,0
dev_004750,2024-03-12 00:00:00,3,3,0
dev_004751,2024-07-12 00:00:00,0,0,0
dev_004752,2024-05-12 00:00:00,3,3,0
dev_004753,2024-06-25 00:00:00,1,1,0
dev_004754,2024-12-03 00:00:00,1,1,0
dev_004755,2024-07-17 00:00:00,13,3,0
dev_004756,2024-05-31 00:00:00,0,0,0
dev_004757,2024-12-27 00:00:00,0,0,0
dev_004758,2024-01-24 00:00:00,1,1,0
dev_004759,2024-12-06 00:00:00,1,1,0
dev_004760,2024-07-02 00:00:00,3,3,0
dev_004761,2024-07-02 00:00:00,1,1,0
dev_004762,2024-12-02 00:00:00,1,1,0
dev_004763,2024-07-04 00:00:00,1,1,0
dev_004764,2024-06-09 00:00:00,4,4,0
dev_004765,2024-04-09 00:00:00,2,2,0
dev_004766,2024-08-28 00:00:00,1,1,0
dev_004767,2024-07-26 00:00:00,3,3,0
dev_004768,2024-03-19 00:00:00,1,1,0
dev_004769,2024-09-15 00:00:00,2,2,0
dev_004770,2024-08-23 00:00:00,1,1,0
dev_004771,2024-05-25 00:00:00,1,1,0
dev_004772,2024-01-02 00:00:00,1,1,0
dev_004773,2024-06-12 00:00:00,1,1,0
dev_004774,2024-01-03 00:00:00,30,1,0
dev_004775,2024-01-28 00:00:00,3,3,1
dev_004776,2024-06-06 00:00:00,0,0,0
dev_004777,2024-01-30 00:00:00,8,5,1
dev_004778,2024-04-10 00:00:00,2,2,1
dev_004779,2024-08-27 00:00:00,2,2,0
dev_004780,2024-04-22 00:00:00,3,2,0
dev_004781,2024-12-30 00:00:00,10,4,0
dev_004782,2024-11-30 00:00:00,0,0,0
dev_004783,2024-08-01 00:00:00,3,3,0
dev_004784,2024-12-18 00:00:00,0,0,0
dev_004785,2024-11-12 00:00:00,3,3,0
dev_004786,2024-04-26 00:00:00,2,2,0
dev_004787,2024-09-30 00:00:00,2,2,0
dev_004788,2024-02-19 00:00:00,1,1,0
dev_004789,2024-09-06 00:00:00,5,5,0
dev_004790,2024-06-28 00:00:00,2,2,0
dev_004791,2024-01-07 00:00:00,0,0,0
dev_004792,2024-04-10 00:00:00,3,3,1
dev_004793,2024-12-14 00:00:00,2,2,0
dev_004794,2024-04-25 00:00:00,5,5,1
dev_004795,2024-03-07 00:00:00,1,1,0
dev_004796,2024-03-09 00:00:00,3,3,0
dev_004797,2024-06-23 00:00:00,1,1,0
dev_004798,2024-11-03 00:00:00,1,1,0
dev_004799,2024-10-03 00:00:00,1,1,0
dev_004800,2024-06-08 00:00:00,6,5,0
dev_004801,2024-03-17 00:00:00,5,5,0
dev_004802,2024-01-17 00:00:00,1,1,0
dev_004803,2024-06-17 00:00:00,0,0,0
dev_004804,2024-10-24 00:00:00,2,2,0
dev_004805,2024-09-23 00:00:00,5,3,0
dev_004806,2024-05-29 00:00:00,3,3,0
dev_004807,2024-08-05 00:00:00,2,2,0
dev_004808,2024-06-08 00:00:00,4,4,0
dev_004809,2024-07-30 00:00:00,0,0,0
dev_004810,2024-07-07 00:00:00,4,4,0
dev_004811,2024-09-05 00:00:00,1,1,0
dev_004812,2024-07-04 00:00:00,1,1,0
dev_004813,2024-12-09 00:00:00,1,1,0
dev_004814,2024-06-05 00:00:00,3,3,0
dev_004815,2024-01-06 00:00:00,2,2,1
dev_004816,2024-03-27 00:00:00,0,0,0
dev_004817,2024-07-01 00:00:00,7,2,0
dev_004818,2024-07-16 00:00:00,0,0,0
dev_004819,2024-07-20 00:00:00,2,2,0
dev_004820,2024-09-17 00:00:00,1,1,0
dev_004821,2024-04-10 00:00:00,2,2,0
dev_004822,2024-08-30 00:00:00,0,0,0
dev_004823,2024-09-13 00:00:00,1,1,0
dev_004824,2024-05-30 00:00:00,31,1,0
dev_004825,2024-05-26 00:00:00,0,0,0
dev_004826,2024-03-06 00:00:00,2,2,0
dev_004827,2024-05-31 00:00:00,2,2,0
dev_004828,2024-10-14 00:00:00,3,3,0
dev_004829,2024-11-27 00:00:00,2,2,0
dev_004830,2024-08-04 00:00:00,7,4,0
dev_004831,2024-04-19 00:00:00,1,1,0
dev_004832,2024-09-06 00:00:00,2,2,0
dev_004833,2024-09-27 00:00:00,1,1,1
dev_004834,2024-05-01 00:00:00,3,3,0
dev_004835,2024-10-28 00:00:00,3,3,0
dev_004836,2024-01-27 00:00:00,0,0,0
dev_004837,2024-01-04 00:00:00,0,0,0
dev_004838,2024-02-14 00:00:00,1,1,0
dev_004839,2024-02-26 00:00:00,1,1,0
dev_004840,2024-11-16 00:00:00,2,2,0
dev_004841,2024-06-04 00:00:00,1,1,0
dev_004842,2024-04-10 00:00:00,4,3,0
dev_004843,2024-06-05 00:00:00,2,2,0
dev_004844,2024-05-24 00:00:00,3,3,0
dev_004845,2024-04-20 00:00:00,1,1,1
dev_004846,2024-02-20 00:00:00,1,1,0
dev_004847,2024-08-27 00:00:00,0,0,0
dev_004848,2024-02-19 00:00:00,1,1,0
dev_004849,2024-10-10 00:00:00,7,4,0
dev_004850,2024-03-14 00:00:00,2,2,0
dev_004851,2024-09-23 00:00:00,3,3,0
dev_004852,2024-10-21 00:00:00,1,1,0
dev_004853,2024-02-15 00:00:00,2,2,0
dev_004854,2024-02-01 00:00:00,4,4,1
dev_004855,2024-12-12 00:00:00,1,1,0
dev_004856,2024-06-18 00:00:00,1,1,0
dev_004857,2024-08-18 00:00:00,2,2,0
dev_004858,2024-01-09 00:00:00,6,6,0
dev_004859,2024-04-11 00:00:00,1,1,0
dev_004860,2024-07-03 00:00:00,3,3,1
dev_004861,2024-11-19 00:00:00,4,4,1
dev_004862,2024-04-09 00:00:00,2,2,0
dev_004863,2024-10-09 00:00:00,5,5,0
dev_004864,2024-08-29 00:00:00,2,2,0
dev_004865,2024-02-12 00:00:00,3,3,1
dev_004866,2024-04-17 00:00:00,1,1,0
dev_004867,2024-03-27 00:00:00,0,0,0
dev_004868,2024-06-10 00:00:00,2,2,0
dev_004869,2024-08-19 00:00:00,3,1,0
dev_004870,2024-06-07 00:00:00,1,1,0
dev_004871,2024-03-30 00:00:00,3,3,0
dev_004872,2024-09-10 00:00:00,1,1,0
dev_004873,2024-08-01 00:00:00,0,0,0
dev_004874,2024-07-08 00:00:00,3,3,0
dev_004875,2024-07-21 00:00:00,1,1,0
dev_004876,2024-03-21 00:00:00,3,3,0
dev_004877,2024-09-05 00:00:00,2,2,0
dev_004878,2024-05-21 00:00:00,3,3,0
dev_004879,2024-05-12 00:00:00,6,3,1
dev_004880,2024-02-24 00:00:00,1,1,0
dev_004881,2024-08-05 00:00:00,2,2,0
dev_004882,2024-08-07 00:00:00,7,3,0
dev_004883,2024-05-04 00:00:00,1,1,0
dev_004884,2024-11-09 00:00:00,12,6,0
dev_004885,2024-11-04 00:00:00,2,2,0
dev_004886,2024-02-09 00:00:00,3,2,0
dev_004887,2024-09-10 00:00:00,1,1,1
dev_004888,2024-05-23 00:00:00,8,2,0
dev_004889,2024-12-30 00:00:00,0,0,0
dev_004890,2024-03-23 00:00:00,1,1,0
dev_004891,2024-04-12 00:00:00,2,2,0
dev_004892,2024-06-10 00:00:00,3,3,0
dev_004893,2024-04-08 00:00:00,3,3,0
dev_004894,2024-09-09 00:00:00,4,1,0
dev_004895,2024-06-24 00:00:00,1,1,0
dev_004896,2024-03-21 00:00:00,2,2,0
dev_004897,2024-07-03 00:00:00,1,1,0
dev_004898,2024-11-20 00:00:00,1,1,0
dev_004899,2024-10-16 00:00:00,3,3,0
dev_004900,2024-07-01 00:00:00,1,1,0
dev_004901,2024-04-15 00:00:00,0,0,0
dev_004902,2024-03-06 00:00:00,4,4,0
dev_004903,2024-11-16 00:00:00,1,1,0
dev_004904,2024-09-16 00:00:00,5,4,0
dev_004905,2024-07-27 00:00:00,2,2,0
dev_004906,2024-11-16 00:00:00,0,0,0
dev_004907,2024-02-14 00:00:00,3,3,0
dev_004908,2024-09-06 00:00:00,1,1,0
dev_004909,2024-03-20 00:00:00,10,2,0
dev_004910,2024-02-14 00:00:00,2,2,0
dev_004911,2024-06-18 00:00:00,2,2,0
dev_004912,2024-05-21 00:00:00,2,2,0
dev_004913,2024-12-09 00:00:00,3,3,0
dev_004914,2024-04-28 00:00:00,3,3,1
dev_004915,2024-10-24 00:00:00,0,0,0
dev_004916,2024-09-30 00:00:00,1,1,0
dev_004917,2024-08-31 00:00:00,4,4,0
dev_004918,2024-12-01 00:00:00,1,1,0
dev_004919,2024-05-28 00:00:00,3,3,0
dev_004920,2024-05-22 00:00:00,1,1,0
dev_004921,2024-02-28 00:00:00,3,3,0
dev_004922,2024-04-10 00:00:00,25,3,0
dev_004923,2024-11-17 00:00:00,1,1,0
dev_004924,2024-06-22 00:00:00,5,2,0
dev_004925,2024-05-04 00:00:00,2,2,0
dev_004926,2024-03-19 00:00:00,2,2,0
dev_004927,2024-06-26 00:00:00,3,3,0
dev_004928,2024-09-18 00:00:00,5,5,0
dev_004929,2024-04-14 00:00:00,0,0,0
dev_004930,2024-10-03 00:00:00,2,2,1
dev_004931,2024-08-17 00:00:00,0,0,0
dev_004932,2024-10-14 00:00:00,3,3,0
dev_004933,2024-04-01 00:00:00,2,2,1
dev_004934,2024-08-18 00:00:00,2,2,0
dev_004935,2024-02-26 00:00:00,2,2,0
dev_004936,2024-05-12 00:00:00,3,3,0
dev_004937,2024-09-21 00:00:00,3,3,0
dev_004938,2024-08-18 00:00:00,4,4,0
dev_004939,2024-03-09 00:00:00,2,2,0
dev_004940,2024-11-09 00:00:00,3,3,1
dev_004941,2024-01-20 00:00:00,2,2,0
dev_004942,2024-08-05 00:00:00,2,2,0
dev_004943,2024-12-25 00:00:00,5,5,0
dev_004944,2024-07-12 00:00:00,0,0,0
dev_004945,2024-10-19 00:00:00,0,0,0
dev_004946,2024-08-05 00:00:00,4,4,0
dev_004947,2024-10-12 00:00:00,0,0,0
dev_004948,2024-08-27 00:00:00,1,1,0
dev_004949,2024-09-09 00:00:00,1,1,1
dev_004950,2024-03-24 00:00:00,1,1,0
dev_004951,2024-09-27 00:00:00,1,1,0
dev_004952,2024-03-27 00:00:00,2,2,0
dev_004953,2024-12-23 00:00:00,2,2,0
dev_004954,2024-03-24 00:00:00,2,2,0
dev_004955,2024-03-27 00:00:00,0,0,0
dev_004956,2024-11-09 00:00:00,1,1,0
dev_004957,2024-03-29 00:00:00,1,1,0
dev_004958,2024-05-11 00:00:00,1,1,0
dev_004959,2024-09-17 00:00:00,3,3,0
dev_004960,2024-02-27 00:00:00,18,5,0
dev_004961,2024-02-28 00:00:00,1,1,0
dev_004962,2024-06-26 00:00:00,4,4,0
dev_004963,2024-03-29 00:00:00,0,0,0
dev_004964,2024-03-27 00:00:00,3,3,0
dev_004965,2024-01-04 00:00:00,4,4,0
dev_004966,2024-05-15 00:00:00,2,2,0
dev_004967,2024-04-26 00:00:00,2,1,0
dev_004968,2024-01-12 00:00:00,6,5,0
dev_004969,2024-08-14 00:00:00,1,1,0
dev_004970,2024-08-16 00:00:00,21,4,0
dev_004971,2024-01-26 00:00:00,2,2,0
dev_004972,2024-04-25 00:00:00,2,2,0
dev_004973,2024-11-14 00:00:00,4,3,0
dev_004974,2024-07-31 00:00:00,0,0,0
dev_004975,2024-05-30 00:00:00,3,3,0
dev_004976,2024-06-18 00:00:00,3,3,0
dev_004977,2024-03-17 00:00:00,5,4,0
dev_004978,2024-10-23 00:00:00,0,0,0
dev_004979,2024-11-29 00:00:00,1,1,0
dev_004980,2024-11-28 00:00:00,4,2,0
dev_004981,2024-03-22 00:00:00,2,2,0
dev_004982,2024-04-23 00:00:00,7,3,0
dev_004983,2024-02-28 00:00:00,8,4,0
dev_004984,2024-04-22 00:00:00,2,2,1
dev_004985,2024-05-01 00:00:00,6,3,0
dev_004986,2024-08-19 00:00:00,6,5,0
dev_004987,2024-03-10 00:00:00,4,4,0
dev_004988,2024-12-01 00:00:00,3,3,0
dev_004989,2024-02-07 00:00:00,2,2,0
dev_004990,2024-01-03 00:00:00,1,1,0
dev_004991,2024-11-08 00:00:00,4,4,1
dev_004992,2024-09-13 00:00:00,2,2,0
dev_004993,2024-05-09 00:00:00,3,3,0
dev_004994,2024-08-05 00:00:00,0,0,0
dev_004995,2024-03-22 00:00:00,1,1,0
dev_004996,2024-03-02 00:00:00,1,1,0
dev_004997,2024-06-20 00:00:00,199,1,0
dev_004998,2024-05-08 00:00:00,1,1,0
dev_004999,2024-08-12 00:00:00,3,3,0
dev_fraud_147843,2024-02-20 10:05:34,4,1,4
dev_ring_0024,2024-05-21 09:42:50,16,9,16
dev_fraud_582537,2024-06-18 07:13:04,1,1,1
dev_fraud_672114,2024-02-27 15:48:58,4,4,4
dev_fraud_321828,2024-03-23 13:43:34,1,1,1
dev_fraud_563858,2024-10-27 12:39:45,1,1,1
dev_fraud_414812,2024-08-21 05:36:57,1,1,1
dev_fraud_630810,2024-08-02 18:09:49,1,1,1
dev_fraud_546415,2024-10-19 10:38:18,1,1,1
dev_fraud_804663,2024-02-08 08:58:21,1,1,1
dev_fraud_191028,2024-02-20 05:38:24,4,4,4
dev_fraud_612984,2024-12-09 11:58:27,1,1,1
dev_fraud_355645,2024-05-19 20:15:43,1,1,1
dev_fraud_470417,2024-02-01 03:39:54,1,1,1
dev_fraud_417521,2024-11-12 11:53:15,1,1,1
dev_fraud_482481,2024-06-01 13:14:36,1,1,1
dev_fraud_208099,2024-12-27 06:44:22,1,1,1
dev_fraud_256285,2024-03-13 11:45:59,4,4,4
dev_fraud_210060,2024-01-10 16:52:12,1,1,1
dev_fraud_388144,2024-07-15 03:54:07,1,1,1
dev_fraud_931404,2024-08-21 07:29:37,1,1,1
dev_fraud_102770,2024-04-13 03:51:55,1,1,1
dev_fraud_979037,2024-01-20 03:34:17,1,1,1
dev_fraud_311908,2024-08-09 09:24:12,1,1,1
dev_fraud_495260,2024-08-10 21:01:29,1,1,1
dev_fraud_613879,2024-01-15 12:00:48,1,1,1
dev_fraud_122452,2024-12-14 12:50:16,8,1,8
dev_fraud_862898,2024-02-25 03:33:49,1,1,1
dev_fraud_402039,2024-03-16 07:43:01,1,1,1
dev_fraud_384880,2024-12-09 03:05:54,1,1,1
dev_fraud_631483,2024-12-09 04:57:25,7,1,7
dev_fraud_301231,2024-05-31 04:56:50,1,1,1
dev_fraud_734189,2024-10-23 18:32:01,1,1,1
dev_ring_0004,2024-02-17 00:03:06,16,7,16
dev_fraud_494547,2024-12-29 01:27:04,1,1,1
dev_fraud_200863,2024-01-01 15:53:22,1,1,1
dev_fraud_453634,2024-04-26 15:13:37,1,1,1
dev_fraud_992325,2024-09-29 14:19:54,1,1,1
dev_fraud_828312,2024-08-16 19:19:39,7,1,7
dev_fraud_351538,2024-05-22 10:28:33,1,1,1
dev_fraud_580751,2024-03-09 07:31:31,1,1,1
dev_fraud_276194,2024-12-22 08:18:10,5,1,5
dev_fraud_641616,2024-08-30 00:49:26,5,1,5
dev_fraud_692408,2024-08-12 03:47:52,1,1,1
dev_fraud_874690,2024-08-28 14:30:17,1,1,1
dev_fraud_113856,2024-04-04 00:18:23,3,3,3
dev_fraud_189067,2024-08-08 00:07:52,1,1,1
dev_fraud_666052,2024-10-02 11:09:44,1,1,1
dev_fraud_143850,2024-06-21 22:14:57,1,1,1
dev_fraud_745593,2024-12-11 08:40:27,1,1,1
dev_fraud_141072,2024-07-13 10:23:17,1,1,1
dev_fraud_537652,2024-06-03 01:32:50,1,1,1
dev_fraud_509829,2024-09-06 04:10:52,5,1,5
dev_fraud_749375,2024-04-24 22:14:51,1,1,1
dev_fraud_778149,2024-07-07 14:39:49,8,1,8
dev_fraud_190355,2024-11-04 23:47:43,1,1,1
dev_fraud_220742,2024-06-21 00:13:29,1,1,1
dev_fraud_517122,2024-06-08 22:49:37,3,3,3
dev_fraud_454021,2024-11-14 09:59:59,1,1,1
dev_fraud_422180,2024-01-17 18:49:44,4,4,4
dev_ring_0031,2024-05-31 19:42:40,13,6,13
dev_fraud_411265,2024-11-16 14:30:46,1,1,1
dev_fraud_740147,2024-04-26 12:58:25,4,1,4
dev_fraud_452984,2024-05-15 17:30:06,4,4,4
dev_fraud_331634,2024-02-25 14:04:45,1,1,1
dev_fraud_151388,2024-01-20 22:41:51,1,1,1
dev_fraud_505792,2024-11-09 01:36:13,1,1,1
dev_fraud_736096,2024-05-27 07:06:35,1,1,1
dev_fraud_601838,2024-03-31 15:24:34,1,1,1
dev_fraud_739322,2024-12-28 08:52:17,1,1,1
dev_fraud_934253,2024-07-25 11:36:08,1,1,1
dev_fraud_964562,2024-12-01 00:43:17,1,1,1
dev_fraud_905646,2024-07-28 21:30:05,1,1,1
dev_fraud_348914,2024-10-24 19:30:16,1,1,1
dev_fraud_127136,2024-01-12 02:05:06,1,1,1
dev_fraud_597292,2024-10-17 23:45:18,6,1,6
dev_fraud_635111,2024-04-05 05:51:25,5,5,5
dev_fraud_122536,2024-06-18 08:50:27,1,1,1
dev_fraud_359486,2024-01-11 00:12:35,1,1,1
dev_fraud_759742,2024-03-26 13:39:54,1,1,1
dev_fraud_114493,2024-06-19 05:40:09,1,1,1
