id,created_at,country,transaction_count,lifetime_value,average_transaction,return_count,return_rate,chargeback_count,chargeback_rate
cust_009152,2024-01-18,FR,2,8662.28,4331.14,0,0.0,1,0.5
cust_009153,2024-04-21,UK,1,160.4,160.4,0,0.0,0,0.0
cust_009154,2024-02-13,CA,2,6665.11,3332.56,0,0.0,0,0.0
cust_009155,2024-06-13,UK,17,1293.84,76.11,1,0.0588,0,0.0
cust_009156,2024-05-05,DE,7,95.93,13.7,0,0.0,2,0.2857
cust_009157,2024-06-08,US,2,10654.66,5327.33,1,0.5,0,0.0
cust_009158,2024-02-29,CA,1,100.84,100.84,0,0.0,0,0.0
cust_009159,2024-05-16,NG,0,0.0,0.0,0,0.0,0,0.0
cust_009160,2024-07-13,US,1,97.18,97.18,0,0.0,0,0.0
cust_009161,2024-04-01,JP,1,41.24,41.24,0,0.0,0,0.0
cust_009162,2024-04-30,NG,1,121.68,121.68,1,1.0,0,0.0
cust_009163,2024-04-29,US,1,215.85,215.85,0,0.0,0,0.0
cust_009164,2024-06-09,US,1,162.2,162.2,0,0.0,0,0.0
cust_009165,2024-04-03,AU,1,32.04,32.04,0,0.0,0,0.0
cust_009166,2024-03-14,MX,1,35.99,35.99,0,0.0,0,0.0
cust_009167,2024-01-30,US,2,4786.0,2393.0,0,0.0,0,0.0
cust_009168,2024-03-01,RU,1,75.51,75.51,0,0.0,0,0.0
cust_009169,2024-01-13,US,8,312.15,39.02,0,0.0,4,0.5
cust_009170,2024-06-12,UK,2,1390.18,695.09,1,0.5,0,0.0
cust_009171,2024-01-18,NG,1,116.83,116.83,0,0.0,0,0.0
cust_009172,2024-05-19,US,1,686.2,686.2,0,0.0,0,0.0
cust_009173,2024-07-26,FR,0,0.0,0.0,0,0.0,0,0.0
cust_009174,2024-07-15,US,1,154.62,154.62,0,0.0,0,0.0
cust_009175,2024-03-14,UK,1,442.25,442.25,0,0.0,0,0.0
cust_009176,2024-02-07,MX,1,144.04,144.04,0,0.0,0,0.0
cust_009177,2024-05-28,US,1,118.28,118.28,0,0.0,0,0.0
cust_009178,2024-02-09,DE,1,455.56,455.56,0,0.0,0,0.0
cust_009179,2024-02-14,RU,1,170.01,170.01,0,0.0,0,0.0
cust_009180,2024-05-22,AU,3,3045.95,1015.32,0,0.0,0,0.0
cust_009181,2024-05-17,MX,1,326.43,326.43,0,0.0,0,0.0
cust_009182,2024-08-17,MX,1,211.72,211.72,1,1.0,0,0.0
cust_009183,2024-03-05,US,1,134.02,134.02,0,0.0,0,0.0
cust_009184,2024-03-27,IN,1,43.28,43.28,0,0.0,0,0.0
cust_009185,2024-03-13,UK,1,223.28,223.28,0,0.0,0,0.0
cust_009186,2024-02-06,DE,1,105.04,105.04,0,0.0,0,0.0
cust_009187,2024-03-22,FR,1,137.89,137.89,0,0.0,0,0.0
cust_009188,2024-03-14,US,2,4144.87,2072.44,0,0.0,1,0.5
cust_009189,2024-02-19,AU,0,0.0,0.0,0,0.0,0,0.0
cust_009190,2024-05-02,UK,3,156.37,52.12,0,0.0,0,0.0
cust_009191,2024-02-01,DE,1,386.05,386.05,0,0.0,0,0.0
cust_009192,2024-03-06,UK,1,21.53,21.53,0,0.0,0,0.0
cust_009193,2024-04-25,US,2,11245.84,5622.92,0,0.0,0,0.0
cust_009194,2024-09-23,DE,2,4451.76,2225.88,0,0.0,0,0.0
cust_009195,2024-03-13,CA,1,253.24,253.24,0,0.0,0,0.0
cust_009196,2024-01-21,JP,1,57.91,57.91,0,0.0,0,0.0
cust_009197,2024-05-31,AU,1,512.81,512.81,0,0.0,0,0.0
cust_009198,2024-03-06,JP,1,45.31,45.31,0,0.0,0,0.0
cust_009199,2024-06-02,AU,1,68.72,68.72,0,0.0,0,0.0
cust_009200,2024-07-20,RU,7,846.04,120.86,0,0.0,1,0.1429
cust_009201,2024-02-05,US,1,52.82,52.82,0,0.0,0,0.0
cust_009202,2024-03-19,IN,1,118.61,118.61,0,0.0,0,0.0
cust_009203,2024-07-19,US,1,95.81,95.81,0,0.0,0,0.0
cust_009204,2024-03-10,CA,1,26.64,26.64,0,0.0,0,0.0
cust_009205,2024-04-24,JP,1,79.43,79.43,0,0.0,0,0.0
cust_009206,2024-04-22,FR,1,189.24,189.24,0,0.0,0,0.0
cust_009207,2024-01-01,IN,1,41.87,41.87,1,1.0,0,0.0
cust_009208,2024-05-10,DE,1,322.06,322.06,0,0.0,0,0.0
cust_009209,2024-04-19,US,1,93.17,93.17,0,0.0,0,0.0
cust_009210,2024-05-18,CN,1,37.94,37.94,0,0.0,0,0.0
cust_009211,2024-03-17,US,2,1778.34,889.17,0,0.0,1,0.5
cust_009212,2024-04-10,US,1,204.97,204.97,0,0.0,0,0.0
cust_009213,2024-08-16,US,1,430.58,430.58,0,0.0,0,0.0
cust_009214,2024-01-11,CN,1,2172.77,2172.77,1,1.0,0,0.0
cust_009215,2024-07-03,UK,3,243.66,81.22,0,0.0,0,0.0
cust_009216,2024-02-28,CA,2,1404.14,702.07,0,0.0,0,0.0
cust_009217,2024-03-05,UK,1,104.6,104.6,0,0.0,0,0.0
cust_009218,2024-04-01,US,1,50.3,50.3,0,0.0,0,0.0
cust_009219,2024-06-22,US,2,2651.18,1325.59,0,0.0,0,0.0
cust_009220,2024-03-20,US,1,163.09,163.09,0,0.0,0,0.0
cust_009221,2024-01-24,CA,2,9349.17,4674.58,0,0.0,0,0.0
cust_009222,2024-07-22,US,2,12505.36,6252.68,0,0.0,1,0.5
cust_009223,2024-05-22,UK,0,0.0,0.0,0,0.0,0,0.0
cust_009224,2024-05-02,UK,1,85.36,85.36,0,0.0,0,0.0
cust_009225,2024-02-25,CA,1,291.89,291.89,0,0.0,0,0.0
cust_009226,2024-01-27,NG,1,132.18,132.18,0,0.0,0,0.0
cust_009227,2024-06-14,US,1,612.43,612.43,0,0.0,0,0.0
cust_009228,2024-02-01,CA,1,44.31,44.31,0,0.0,0,0.0
cust_009229,2024-05-07,US,1,60.55,60.55,0,0.0,0,0.0
cust_009230,2024-04-11,CN,1,4461.21,4461.21,0,0.0,1,1.0
cust_009231,2024-04-08,RU,1,72.96,72.96,0,0.0,0,0.0
cust_009232,2024-03-04,US,1,17.95,17.95,0,0.0,0,0.0
cust_009233,2024-05-06,US,1,56.28,56.28,0,0.0,0,0.0
cust_009234,2024-03-12,US,1,257.68,257.68,0,0.0,0,0.0
cust_009235,2024-03-28,US,2,1518.85,759.42,0,0.0,0,0.0
cust_009236,2024-04-08,US,1,110.34,110.34,0,0.0,0,0.0
cust_009237,2024-06-17,US,1,19.46,19.46,0,0.0,0,0.0
cust_009238,2024-05-21,US,4,740.48,185.12,0,0.0,0,0.0
cust_009239,2024-01-18,US,1,286.15,286.15,0,0.0,0,0.0
cust_009240,2024-07-11,UK,1,45.36,45.36,0,0.0,0,0.0
cust_009241,2024-05-19,US,1,126.52,126.52,0,0.0,0,0.0
cust_009242,2024-08-24,UK,3,338.34,112.78,0,0.0,0,0.0
cust_009243,2024-02-18,NG,1,82.28,82.28,0,0.0,0,0.0
cust_009244,2024-01-26,UK,1,133.78,133.78,1,1.0,0,0.0
cust_009245,2024-03-06,US,1,84.02,84.02,0,0.0,0,0.0
cust_009246,2024-04-30,RU,1,108.93,108.93,0,0.0,0,0.0
cust_009247,2024-01-25,US,2,1872.61,936.3,0,0.0,0,0.0
cust_009248,2024-02-22,US,1,251.1,251.1,0,0.0,0,0.0
cust_009249,2024-05-04,IN,1,64.34,64.34,0,0.0,0,0.0
cust_009250,2024-01-06,US,2,3719.02,1859.51,0,0.0,1,0.5
cust_009251,2024-03-17,CA,1,282.55,282.55,0,0.0,0,0.0
cust_009252,2024-05-04,AU,1,4495.8,4495.8,0,0.0,1,1.0
cust_009253,2024-04-02,CA,1,28.46,28.46,0,0.0,0,0.0
cust_009254,2024-02-25,BR,1,44.91,44.91,0,0.0,0,0.0
cust_009255,2024-05-11,US,1,101.5,101.5,0,0.0,0,0.0
cust_009256,2024-01-12,US,1,64.19,64.19,0,0.0,0,0.0
cust_009257,2024-08-19,UK,2,10840.0,5420.0,0,0.0,1,0.5
cust_009258,2024-02-23,UK,2,5783.17,2891.58,0,0.0,0,0.0
cust_009259,2024-01-19,FR,21,2113.61,100.65,3,0.1429,0,0.0
cust_009260,2024-05-10,DE,0,0.0,0.0,0,0.0,0,0.0
cust_009261,2024-07-19,US,30,2867.57,95.59,4,0.1333,0,0.0
cust_009262,2024-06-07,CN,1,1501.49,1501.49,1,1.0,0,0.0
cust_009263,2024-03-07,US,1,109.43,109.43,1,1.0,0,0.0
cust_009264,2024-08-07,ZA,1,351.84,351.84,0,0.0,0,0.0
cust_009265,2024-03-24,US,1,90.34,90.34,0,0.0,0,0.0
cust_009266,2024-08-04,DE,2,4322.68,2161.34,1,0.5,0,0.0
cust_009267,2024-03-04,IN,1,43.96,43.96,0,0.0,0,0.0
cust_009268,2024-08-29,IN,1,33.38,33.38,1,1.0,0,0.0
cust_009269,2024-05-14,AU,1,386.97,386.97,0,0.0,0,0.0
cust_009270,2024-09-26,IN,1,466.8,466.8,0,0.0,0,0.0
cust_009271,2024-04-02,IN,2,3829.82,1914.91,0,0.0,0,0.0
cust_009272,2024-04-15,NG,2,669.26,334.63,0,0.0,1,0.5
cust_009273,2024-03-10,US,0,0.0,0.0,0,0.0,0,0.0
cust_009274,2024-03-18,CA,1,107.91,107.91,0,0.0,0,0.0
cust_009275,2024-01-10,FR,1,84.63,84.63,0,0.0,0,0.0
cust_009276,2024-02-01,US,11,1863.63,169.42,1,0.0909,0,0.0
cust_009277,2024-02-28,US,1,131.6,131.6,0,0.0,0,0.0
cust_009278,2024-03-10,US,2,945.11,472.55,0,0.0,1,0.5
cust_009279,2024-04-29,US,1,65.4,65.4,0,0.0,0,0.0
cust_009280,2024-03-29,DE,1,148.55,148.55,0,0.0,0,0.0
cust_009281,2024-01-15,IN,4,9137.76,2284.44,0,0.0,2,0.5
cust_009282,2024-02-21,US,1,90.2,90.2,0,0.0,0,0.0
cust_009283,2024-01-28,CA,1,618.3,618.3,0,0.0,0,0.0
cust_009284,2024-03-28,US,2,1891.23,945.62,0,0.0,0,0.0
cust_009285,2024-01-30,CN,1,353.07,353.07,0,0.0,0,0.0
cust_009286,2024-01-21,FR,17,11512.49,677.21,2,0.1176,3,0.1765
cust_009287,2024-02-08,US,1,32.13,32.13,0,0.0,0,0.0
cust_009288,2024-05-23,US,3,138.4,46.13,0,0.0,0,0.0
cust_009289,2024-06-24,JP,2,1847.2,923.6,0,0.0,0,0.0
cust_009290,2024-04-09,CA,0,0.0,0.0,0,0.0,0,0.0
cust_009291,2024-08-02,UK,1,174.8,174.8,0,0.0,0,0.0
cust_009292,2024-02-06,IN,1,1840.8,1840.8,0,0.0,0,0.0
cust_009293,2024-08-09,UK,1,59.01,59.01,0,0.0,0,0.0
cust_009294,2024-02-13,RU,1,95.14,95.14,0,0.0,0,0.0
cust_009295,2024-02-20,NG,1,69.99,69.99,0,0.0,0,0.0
cust_009296,2024-04-04,US,1,1323.29,1323.29,0,0.0,0,0.0
cust_009297,2024-04-04,DE,2,6539.16,3269.58,0,0.0,0,0.0
cust_009298,2024-02-01,BR,1,40.11,40.11,0,0.0,0,0.0
cust_009299,2024-03-05,US,1,183.89,183.89,0,0.0,0,0.0
cust_009300,2024-05-01,NG,1,50.8,50.8,0,0.0,0,0.0
cust_009301,2024-08-11,UK,1,42.47,42.47,0,0.0,0,0.0
cust_009302,2024-06-10,US,4,11291.86,2822.96,0,0.0,2,0.5
cust_009303,2024-03-13,ZA,1,23.1,23.1,0,0.0,0,0.0
cust_009304,2024-04-05,DE,1,31.26,31.26,0,0.0,0,0.0
cust_009305,2024-06-25,US,1,167.53,167.53,0,0.0,0,0.0
cust_009306,2024-05-02,CA,1,50.57,50.57,0,0.0,0,0.0
cust_009307,2024-03-04,IN,1,435.22,435.22,1,1.0,0,0.0
cust_009308,2024-03-31,FR,1,323.43,323.43,0,0.0,0,0.0
cust_009309,2024-07-28,US,0,0.0,0.0,0,0.0,0,0.0
cust_009310,2024-02-18,IN,1,302.48,302.48,0,0.0,0,0.0
cust_009311,2024-07-13,JP,1,606.23,606.23,0,0.0,0,0.0
cust_009312,2024-05-15,BR,1,102.71,102.71,0,0.0,0,0.0
cust_009313,2024-02-08,US,1,463.1,463.1,0,0.0,0,0.0
cust_009314,2024-03-14,KR,1,116.44,116.44,0,0.0,0,0.0
cust_009315,2024-06-13,US,1,72.25,72.25,0,0.0,0,0.0
cust_009316,2024-05-31,AU,1,1177.1,1177.1,0,0.0,0,0.0
cust_009317,2024-04-22,US,1,351.34,351.34,0,0.0,0,0.0
cust_009318,2024-03-21,MX,1,74.79,74.79,1,1.0,0,0.0
cust_009319,2024-05-12,JP,1,53.16,53.16,0,0.0,0,0.0
cust_009320,2024-01-16,NG,7,610.15,87.16,1,0.1429,0,0.0
cust_009321,2024-07-06,US,0,0.0,0.0,0,0.0,0,0.0
cust_009322,2024-07-18,AU,1,32.07,32.07,0,0.0,0,0.0
cust_009323,2024-03-24,US,1,169.28,169.28,0,0.0,0,0.0
cust_009324,2024-05-07,UK,1,117.36,117.36,0,0.0,0,0.0
cust_009325,2024-02-10,RU,1,69.9,69.9,0,0.0,0,0.0
cust_009326,2024-06-06,FR,10,608.17,60.82,1,0.1,1,0.1
cust_009327,2024-02-14,IN,1,34.44,34.44,0,0.0,0,0.0
cust_009328,2024-04-28,US,1,1847.93,1847.93,1,1.0,0,0.0
cust_009329,2024-02-20,CA,0,0.0,0.0,0,0.0,0,0.0
cust_009330,2024-06-06,US,1,241.24,241.24,0,0.0,0,0.0
cust_009331,2024-06-27,US,1,106.5,106.5,0,0.0,0,0.0
cust_009332,2024-03-06,MX,1,57.16,57.16,1,1.0,0,0.0
cust_009333,2024-05-25,IN,1,95.7,95.7,0,0.0,0,0.0
cust_009334,2024-03-03,US,1,41.45,41.45,0,0.0,0,0.0
cust_009335,2024-02-12,UK,2,2817.41,1408.7,0,0.0,0,0.0
cust_009336,2024-05-31,US,1,47.95,47.95,0,0.0,0,0.0
cust_009337,2024-05-03,US,1,101.59,101.59,0,0.0,0,0.0
cust_009338,2024-03-11,BR,1,130.84,130.84,1,1.0,0,0.0
cust_009339,2024-03-08,US,1,288.64,288.64,0,0.0,0,0.0
cust_009340,2024-02-15,US,1,786.53,786.53,0,0.0,0,0.0
cust_009341,2024-05-30,US,3,4618.19,1539.4,0,0.0,2,0.6667
cust_009342,2024-06-04,FR,1,142.0,142.0,1,1.0,0,0.0
cust_009343,2024-04-16,US,1,696.55,696.55,0,0.0,1,1.0
cust_009344,2024-03-08,US,1,74.24,74.24,0,0.0,0,0.0
cust_009345,2024-03-06,RU,1,246.48,246.48,0,0.0,0,0.0
cust_009346,2024-03-05,CA,1,207.46,207.46,0,0.0,0,0.0
cust_009347,2024-03-25,US,1,92.44,92.44,0,0.0,0,0.0
cust_009348,2024-05-13,JP,1,52.36,52.36,1,1.0,0,0.0
cust_009349,2024-03-15,CA,1,61.51,61.51,0,0.0,0,0.0
cust_009350,2024-03-29,BR,1,71.83,71.83,0,0.0,1,1.0
cust_009351,2024-02-26,US,1,90.47,90.47,0,0.0,0,0.0
cust_009352,2024-01-14,US,1,130.48,130.48,0,0.0,0,0.0
cust_009353,2024-03-06,US,1,189.05,189.05,0,0.0,0,0.0
cust_009354,2024-07-20,CA,1,324.43,324.43,0,0.0,0,0.0
cust_009355,2024-02-08,UK,5,280.43,56.09,0,0.0,2,0.4
cust_009356,2024-04-18,UK,1,148.84,148.84,0,0.0,1,1.0
cust_009357,2024-02-21,UK,1,55.74,55.74,0,0.0,0,0.0
cust_009358,2024-04-09,UK,1,53.83,53.83,0,0.0,0,0.0
cust_009359,2024-01-27,UK,1,78.73,78.73,0,0.0,0,0.0
cust_009360,2024-04-09,US,1,67.17,67.17,0,0.0,0,0.0
cust_009361,2024-07-06,CA,4,8166.56,2041.64,0,0.0,0,0.0
cust_009362,2024-02-20,JP,0,0.0,0.0,0,0.0,0,0.0
cust_009363,2024-04-02,ZA,1,371.19,371.19,0,0.0,0,0.0
cust_009364,2024-04-19,US,2,5252.6,2626.3,0,0.0,1,0.5
cust_009365,2024-02-16,UK,2,2549.14,1274.57,0,0.0,1,0.5
cust_009366,2024-02-09,US,1,179.13,179.13,0,0.0,0,0.0
cust_009367,2024-02-13,CA,1,65.16,65.16,0,0.0,0,0.0
cust_009368,2024-04-03,UK,1,153.8,153.8,0,0.0,0,0.0
cust_009369,2024-01-25,NG,1,118.99,118.99,0,0.0,0,0.0
cust_009370,2024-08-04,CN,1,66.48,66.48,0,0.0,0,0.0
cust_009371,2024-05-15,US,1,64.59,64.59,0,0.0,0,0.0
cust_009372,2024-07-08,UK,3,4167.02,1389.01,0,0.0,1,0.3333
cust_009373,2024-06-03,CA,1,36.24,36.24,0,0.0,0,0.0
cust_009374,2024-02-17,IN,0,0.0,0.0,0,0.0,0,0.0
cust_009375,2024-05-06,FR,1,190.3,190.3,0,0.0,0,0.0
cust_009376,2024-04-08,US,5,54.9,10.98,0,0.0,0,0.0
cust_009377,2024-04-30,US,1,237.46,237.46,0,0.0,0,0.0
cust_009378,2024-04-18,DE,1,48.85,48.85,0,0.0,0,0.0
cust_009379,2024-05-24,CA,1,120.1,120.1,0,0.0,0,0.0
cust_009380,2024-08-12,DE,1,75.56,75.56,0,0.0,0,0.0
cust_009381,2024-07-13,US,1,64.56,64.56,0,0.0,0,0.0
cust_009382,2024-01-31,US,1,59.84,59.84,0,0.0,0,0.0
cust_009383,2024-03-27,US,1,88.78,88.78,0,0.0,0,0.0
cust_009384,2024-05-31,AU,2,2127.93,1063.96,0,0.0,1,0.5
cust_009385,2024-03-30,UK,1,88.36,88.36,0,0.0,0,0.0
cust_009386,2024-02-23,US,0,0.0,0.0,0,0.0,0,0.0
cust_009387,2024-06-04,US,1,411.8,411.8,0,0.0,1,1.0
cust_009388,2024-06-15,JP,1,168.95,168.95,0,0.0,0,0.0
cust_009389,2024-07-03,CA,1,212.11,212.11,1,1.0,0,0.0
cust_009390,2024-03-23,JP,3,3328.76,1109.59,0,0.0,2,0.6667
cust_009391,2024-06-20,MX,1,13.32,13.32,1,1.0,0,0.0
cust_009392,2024-03-27,US,1,18.41,18.41,0,0.0,0,0.0
cust_009393,2024-03-03,MX,0,0.0,0.0,0,0.0,0,0.0
cust_009394,2024-09-29,UK,1,34.5,34.5,0,0.0,0,0.0
cust_009395,2024-04-22,DE,11,1680.5,152.77,0,0.0,0,0.0
cust_009396,2024-01-11,UK,2,7096.3,3548.15,0,0.0,0,0.0
cust_009397,2024-02-27,IN,1,28.31,28.31,0,0.0,0,0.0
cust_009398,2024-03-30,DE,1,86.01,86.01,0,0.0,0,0.0
cust_009399,2024-04-26,US,1,52.62,52.62,1,1.0,0,0.0
cust_009400,2024-03-07,UK,1,133.27,133.27,0,0.0,0,0.0
cust_009401,2024-05-29,US,1,57.4,57.4,0,0.0,0,0.0
cust_009402,2024-06-17,US,1,251.4,251.4,0,0.0,0,0.0
cust_009403,2024-07-09,IN,1,59.22,59.22,0,0.0,0,0.0
cust_009404,2024-05-29,DE,2,1065.96,532.98,0,0.0,0,0.0
cust_009405,2024-03-07,US,1,55.07,55.07,0,0.0,0,0.0
cust_009406,2024-04-03,US,0,0.0,0.0,0,0.0,0,0.0
cust_009407,2024-03-26,KR,1,38.44,38.44,0,0.0,0,0.0
cust_009408,2024-07-03,CA,1,422.14,422.14,0,0.0,0,0.0
cust_009409,2024-04-27,DE,1,85.44,85.44,0,0.0,0,0.0
cust_009410,2024-02-19,US,1,511.95,511.95,0,0.0,0,0.0
cust_009411,2024-03-15,IN,1,55.54,55.54,1,1.0,0,0.0
cust_009412,2024-04-30,AU,1,149.02,149.02,0,0.0,0,0.0
cust_009413,2024-03-03,US,1,144.98,144.98,0,0.0,0,0.0
cust_009414,2024-02-16,CA,1,72.63,72.63,0,0.0,0,0.0
cust_009415,2024-03-12,US,1,28.62,28.62,0,0.0,0,0.0
cust_009416,2024-03-06,US,2,779.22,389.61,0,0.0,1,0.5
cust_009417,2024-03-15,IN,1,620.51,620.51,0,0.0,0,0.0
cust_009418,2024-05-30,IN,1,209.87,209.87,0,0.0,0,0.0
cust_009419,2024-02-13,CA,5,394.47,78.89,0,0.0,0,0.0
cust_009420,2024-05-10,CA,1,86.78,86.78,0,0.0,0,0.0
cust_009421,2024-03-27,UK,2,974.15,487.08,0,0.0,1,0.5
cust_009422,2024-05-07,CA,1,168.39,168.39,1,1.0,0,0.0
cust_009423,2024-07-27,US,1,104.51,104.51,0,0.0,0,0.0
cust_009424,2024-05-15,US,9,1159.69,128.85,0,0.0,0,0.0
cust_009425,2024-03-03,US,1,117.23,117.23,0,0.0,0,0.0
cust_009426,2024-05-09,RU,1,827.26,827.26,0,0.0,0,0.0
cust_009427,2024-04-10,US,1,80.24,80.24,0,0.0,0,0.0
cust_009428,2024-05-08,UK,1,40.23,40.23,0,0.0,0,0.0
cust_009429,2024-02-07,CA,1,224.5,224.5,0,0.0,0,0.0
cust_009430,2024-02-26,FR,1,71.14,71.14,0,0.0,0,0.0
cust_009431,2024-07-12,AU,1,99.74,99.74,0,0.0,0,0.0
cust_009432,2024-03-24,FR,1,135.99,135.99,0,0.0,0,0.0
cust_009433,2024-02-17,US,1,34.79,34.79,0,0.0,0,0.0
cust_009434,2024-06-27,US,0,0.0,0.0,0,0.0,0,0.0
cust_009435,2024-03-06,BR,9,642.35,71.37,2,0.2222,0,0.0
cust_009436,2024-03-09,NG,1,66.23,66.23,0,0.0,0,0.0
cust_009437,2024-03-17,RU,0,0.0,0.0,0,0.0,0,0.0
cust_009438,2024-06-09,JP,1,27.03,27.03,0,0.0,0,0.0
cust_009439,2024-02-28,UK,1,24.64,24.64,0,0.0,0,0.0
cust_009440,2024-02-26,US,1,68.25,68.25,1,1.0,0,0.0
cust_009441,2024-01-25,DE,2,13924.09,6962.04,0,0.0,1,0.5
cust_009442,2024-05-09,IN,1,28.8,28.8,0,0.0,0,0.0
cust_009443,2024-03-08,US,2,437.25,218.62,0,0.0,0,0.0
cust_009444,2024-04-04,IN,1,61.41,61.41,0,0.0,0,0.0
cust_009445,2024-02-14,ZA,9,8296.96,921.88,1,0.1111,0,0.0
cust_009446,2024-03-05,US,2,10842.79,5421.4,0,0.0,1,0.5
cust_009447,2024-02-24,UK,0,0.0,0.0,0,0.0,0,0.0
cust_009448,2024-04-25,UK,0,0.0,0.0,0,0.0,0,0.0
cust_009449,2024-04-08,US,1,259.04,259.04,0,0.0,0,0.0
cust_009450,2024-02-09,AU,1,102.49,102.49,0,0.0,0,0.0
cust_009451,2024-08-01,DE,1,47.66,47.66,0,0.0,0,0.0
cust_009452,2024-05-18,US,1,87.44,87.44,0,0.0,0,0.0
cust_009453,2024-05-07,JP,1,58.85,58.85,0,0.0,0,0.0
cust_009454,2024-04-27,UK,1,29.77,29.77,0,0.0,0,0.0
cust_009455,2024-02-05,CA,1,228.64,228.64,0,0.0,0,0.0
cust_009456,2024-02-21,DE,45,3551.87,78.93,4,0.0889,0,0.0
cust_009457,2024-01-11,NG,1,74.36,74.36,0,0.0,0,0.0
cust_009458,2024-03-14,US,1,35.62,35.62,0,0.0,0,0.0
cust_009459,2024-06-09,IN,1,28.13,28.13,0,0.0,0,0.0
cust_009460,2024-08-05,DE,1247,123619.17,99.13,88,0.0706,6,0.0048
cust_009461,2024-02-07,NG,11,1573.3,143.03,0,0.0,0,0.0
cust_009462,2024-02-21,AU,1,49.16,49.16,0,0.0,0,0.0
cust_009463,2024-03-25,RU,1,103.79,103.79,0,0.0,0,0.0
cust_009464,2024-06-01,US,1,166.57,166.57,0,0.0,0,0.0
cust_009465,2024-04-30,UK,1,58.56,58.56,0,0.0,0,0.0
cust_009466,2024-02-21,US,1,109.63,109.63,0,0.0,0,0.0
cust_009467,2024-01-29,CA,1,122.69,122.69,0,0.0,0,0.0
cust_009468,2024-01-30,BR,2,13961.53,6980.76,0,0.0,0,0.0
cust_009469,2024-02-12,CA,1,53.1,53.1,0,0.0,0,0.0
cust_009470,2024-01-18,US,1,190.64,190.64,0,0.0,0,0.0
cust_009471,2024-03-31,DE,1,40.4,40.4,0,0.0,0,0.0
cust_009472,2024-05-06,US,1,225.56,225.56,0,0.0,0,0.0
cust_009473,2024-04-02,US,1,54.47,54.47,0,0.0,0,0.0
cust_009474,2024-07-11,FR,1,58.64,58.64,0,0.0,0,0.0
cust_009475,2024-05-16,BR,1,183.35,183.35,0,0.0,0,0.0
cust_009476,2024-08-02,US,1,85.1,85.1,0,0.0,0,0.0
cust_009477,2024-02-01,CA,0,0.0,0.0,0,0.0,0,0.0
cust_009478,2024-01-03,CA,1,111.9,111.9,0,0.0,0,0.0
cust_009479,2024-03-18,US,1,102.36,102.36,0,0.0,0,0.0
cust_009480,2024-03-07,CA,1,155.89,155.89,0,0.0,0,0.0
cust_009481,2024-01-13,US,1,260.32,260.32,0,0.0,0,0.0
cust_009482,2024-02-23,BR,1,670.62,670.62,0,0.0,0,0.0
cust_009483,2024-09-19,FR,1,2150.21,2150.21,0,0.0,1,1.0
cust_009484,2024-06-23,US,1,137.03,137.03,0,0.0,0,0.0
cust_009485,2024-02-29,US,3,2136.77,712.26,1,0.3333,0,0.0
cust_009486,2024-08-10,US,1,136.56,136.56,0,0.0,0,0.0
cust_009487,2024-03-22,MX,1,17.33,17.33,0,0.0,0,0.0
cust_009488,2024-05-08,JP,0,0.0,0.0,0,0.0,0,0.0
cust_009489,2024-06-30,BR,1,60.47,60.47,0,0.0,0,0.0
cust_009490,2024-01-26,UK,1,67.72,67.72,0,0.0,0,0.0
cust_009491,2024-07-22,BR,1,545.9,545.9,0,0.0,0,0.0
cust_009492,2024-03-22,IN,1,220.73,220.73,0,0.0,0,0.0
cust_009493,2024-03-07,US,1,135.75,135.75,0,0.0,0,0.0
cust_009494,2024-07-05,UK,1,65.64,65.64,0,0.0,0,0.0
cust_009495,2024-05-19,UK,2,5365.81,2682.9,1,0.5,1,0.5
cust_009496,2024-04-06,UK,1,32.17,32.17,0,0.0,0,0.0
cust_009497,2024-06-10,US,2,739.07,369.54,0,0.0,1,0.5
cust_009498,2024-02-29,UK,1,11.66,11.66,0,0.0,0,0.0
cust_009499,2024-04-20,IN,1,209.45,209.45,0,0.0,0,0.0
cust_009500,2024-02-17,US,1,68.58,68.58,0,0.0,0,0.0
cust_009501,2024-05-07,US,2,7912.01,3956.0,0,0.0,1,0.5
cust_009502,2024-04-17,DE,2,2557.94,1278.97,0,0.0,1,0.5
cust_009503,2024-05-21,CA,0,0.0,0.0,0,0.0,0,0.0
cust_009504,2024-02-21,UK,0,0.0,0.0,0,0.0,0,0.0
cust_009505,2024-02-06,RU,0,0.0,0.0,0,0.0,0,0.0
cust_009506,2024-03-18,UK,1,76.46,76.46,1,1.0,0,0.0
cust_009507,2024-03-03,US,1,112.21,112.21,0,0.0,0,0.0
cust_009508,2024-04-11,US,2,7989.48,3994.74,0,0.0,0,0.0
cust_009509,2024-02-13,US,1,36.18,36.18,0,0.0,0,0.0
cust_009510,2024-03-07,US,1,504.52,504.52,0,0.0,0,0.0
cust_009511,2024-04-30,JP,1,777.07,777.07,0,0.0,0,0.0
cust_009512,2024-04-12,NG,1,24.54,24.54,0,0.0,0,0.0
cust_009513,2024-01-26,UK,2,10593.94,5296.97,1,0.5,1,0.5
cust_009514,2024-03-20,US,1,7302.43,7302.43,0,0.0,1,1.0
cust_009515,2024-04-05,US,1,50.89,50.89,1,1.0,0,0.0
cust_009516,2024-01-19,FR,1,289.5,289.5,0,0.0,0,0.0
cust_009517,2024-05-11,NG,1,96.2,96.2,0,0.0,0,0.0
