id,transaction_id,customer_id,timestamp,reason,refund_amount,days_after_purchase
ret_003619,txn_0043644,cust_001634,2024-11-14 19:29:44,too_large,19.88,23
ret_003620,txn_0043646,cust_009207,2024-10-25 19:35:18,too_large,38.06,3
ret_003621,txn_0043659,cust_007219,2024-10-23 20:39:42,no_longer_needed,146.14,1
ret_003622,txn_0043714,cust_000857,2024-10-26 10:24:55,too_large,43.03,3
ret_003623,txn_0043727,cust_006192,2024-11-17 11:25:42,better_price_found,29.3,25
ret_003624,txn_0043742,cust_001634,2024-10-30 12:56:40,better_price_found,134.12,7
ret_003625,txn_0043746,cust_003456,2024-11-18 13:32:04,not_as_described,56.85,26
ret_003626,txn_0043768,cust_001634,2024-11-17 16:22:42,arrived_late,215.13,25
ret_003627,txn_0043774,cust_008136,2024-11-19 17:26:54,better_price_found,38.26,27
ret_003628,txn_0043779,cust_005705,2024-10-25 18:32:01,changed_mind,9318.42,2
ret_003629,txn_0043786,cust_001634,2024-11-15 19:08:16,better_price_found,36.85,23
ret_003630,txn_0043793,cust_002032,2024-11-12 20:05:11,wrong_item,361.06,20
ret_003631,txn_0043825,cust_002032,2024-10-30 22:44:26,duplicate_order,39.11,7
ret_003632,txn_0043848,cust_002118,2024-10-29 09:10:06,changed_mind,50.85,5
ret_003633,txn_0043851,cust_001794,2024-11-05 09:25:55,better_price_found,124.07,12
ret_003634,txn_0043869,cust_009788,2024-10-31 11:22:10,changed_mind,326.67,7
ret_003635,txn_0043878,cust_001006,2024-10-30 12:12:21,arrived_late,66.89,6
ret_003636,txn_0043883,cust_001634,2024-11-21 12:29:04,better_price_found,71.2,28
ret_003637,txn_0043894,cust_001634,2024-11-20 13:33:19,better_price_found,24.32,27
ret_003638,txn_0043897,cust_001634,2024-11-17 14:10:13,wrong_item,51.72,24
ret_003639,txn_0043908,cust_001634,2024-11-05 15:24:54,too_small,38.22,12
ret_003640,txn_0043939,cust_008122,2024-10-28 20:05:55,defective_product,7510.67,4
ret_003641,txn_0043950,cust_001104,2024-11-16 21:00:05,arrived_late,28.15,23
ret_003642,txn_0043961,cust_001634,2024-11-04 21:37:14,no_longer_needed,68.03,11
ret_003643,txn_0043963,cust_001634,2024-11-01 21:46:57,arrived_late,517.12,8
ret_003644,txn_0043968,cust_001634,2024-11-22 23:25:30,no_longer_needed,33.66,29
ret_003645,txn_0043989,cust_008168,2024-11-03 09:36:16,not_as_described,142.76,9
ret_003646,txn_0043996,cust_003442,2024-11-10 10:07:56,wrong_item,43.32,16
ret_003647,txn_0044023,cust_001634,2024-10-31 12:18:24,wrong_item,28.58,6
ret_003648,txn_0044029,cust_008074,2024-11-08 13:25:07,too_large,133.49,14
ret_003649,txn_0044040,cust_000857,2024-11-22 15:11:52,wrong_item,452.66,28
ret_003650,txn_0044041,cust_001634,2024-11-18 15:28:26,duplicate_order,86.12,24
ret_003651,txn_0044064,cust_000857,2024-11-07 18:10:42,duplicate_order,412.03,13
ret_003652,txn_0044066,cust_002032,2024-11-02 18:38:05,arrived_late,47.32,8
ret_003653,txn_0044077,cust_001634,2024-11-09 19:23:15,not_as_described,19.6,15
ret_003654,txn_0044080,cust_001634,2024-10-29 19:26:07,not_as_described,15.62,4
ret_003655,txn_0044088,cust_009977,2024-11-01 19:58:05,duplicate_order,117.18,7
ret_003656,txn_0044099,cust_009579,2024-11-05 20:51:21,wrong_item,137.94,11
ret_003657,txn_0044103,cust_000206,2024-10-31 21:15:22,wrong_item,133.08,6
ret_003658,txn_0044118,cust_001125,2024-11-02 02:19:40,duplicate_order,59.11,7
ret_003659,txn_0044124,cust_008714,2024-11-04 07:29:03,defective_product,17.6,9
ret_003660,txn_0044132,cust_002032,2024-11-16 08:42:48,duplicate_order,117.99,21
ret_003661,txn_0044142,cust_008136,2024-11-07 10:04:22,defective_product,22.44,12
ret_003662,txn_0044146,cust_001634,2024-11-03 10:17:24,no_longer_needed,29.35,8
ret_003663,txn_0044147,cust_001634,2024-11-06 10:19:11,too_large,133.61,11
ret_003664,txn_0044153,cust_001634,2024-11-13 10:50:50,duplicate_order,66.48,18
ret_003665,txn_0044158,cust_003261,2024-10-27 11:30:59,better_price_found,78.68,1
ret_003666,txn_0044161,cust_001634,2024-11-20 11:35:30,not_as_described,470.93,25
ret_003667,txn_0044165,cust_001634,2024-11-19 12:37:15,too_large,96.56,24
ret_003668,txn_0044168,cust_001634,2024-11-15 12:55:31,changed_mind,30.35,20
ret_003669,txn_0044177,cust_002032,2024-11-04 13:37:01,changed_mind,32.66,9
ret_003670,txn_0044203,cust_001634,2024-10-31 16:52:06,duplicate_order,116.38,5
ret_003671,txn_0044205,cust_006455,2024-11-14 17:49:02,no_longer_needed,28.47,19
ret_003672,txn_0044212,cust_008531,2024-11-13 18:22:55,not_as_described,98.7,18
ret_003673,txn_0044213,cust_001634,2024-11-11 18:30:29,not_as_described,128.62,16
ret_003674,txn_0044268,cust_001634,2024-10-31 09:25:27,defective_product,13.5,4
ret_003675,txn_0044305,cust_000857,2024-11-18 13:00:27,no_longer_needed,36.42,22
ret_003676,txn_0044333,cust_003594,2024-11-20 15:46:33,wrong_item,32.68,24
ret_003677,txn_0044341,cust_001634,2024-11-06 17:07:09,arrived_late,51.67,10
ret_003678,txn_0044349,cust_002032,2024-11-11 18:34:18,duplicate_order,643.55,15
ret_003679,txn_0044363,cust_001634,2024-11-08 20:00:09,no_longer_needed,26.15,12
ret_003680,txn_0044381,cust_005617,2024-11-24 22:34:08,no_longer_needed,31.09,28
ret_003681,txn_0044466,cust_001634,2024-11-04 16:53:39,no_longer_needed,96.23,7
ret_003682,txn_0044467,cust_002032,2024-11-21 17:11:16,arrived_late,109.95,24
ret_003683,txn_0044517,cust_000857,2024-11-17 07:11:07,no_longer_needed,46.43,19
ret_003684,txn_0044540,cust_002032,2024-11-25 10:35:44,defective_product,57.11,27
ret_003685,txn_0044543,cust_008024,2024-11-23 10:53:52,not_as_described,19.77,25
ret_003686,txn_0044547,cust_001634,2024-11-05 11:02:58,too_small,92.0,7
ret_003687,txn_0044552,cust_009460,2024-11-01 11:38:34,changed_mind,15.96,3
ret_003688,txn_0044562,cust_001634,2024-11-01 12:56:24,wrong_item,124.53,3
ret_003689,txn_0044590,cust_005703,2024-11-05 17:08:42,better_price_found,18.16,7
ret_003690,txn_0044592,cust_000144,2024-11-18 17:25:24,not_as_described,176.3,20
ret_003691,txn_0044595,cust_007298,2024-11-02 17:42:44,duplicate_order,122.9,4
ret_003692,txn_0044628,cust_001634,2024-11-21 20:01:12,too_small,43.83,23
ret_003693,txn_0044648,cust_002032,2024-11-19 21:56:29,too_small,58.61,21
ret_003694,txn_0044656,cust_001634,2024-11-11 23:33:30,duplicate_order,47.54,13
ret_003695,txn_0044664,cust_008847,2024-11-13 06:28:55,arrived_late,61.59,14
ret_003696,txn_0044668,cust_001634,2024-11-15 07:26:11,defective_product,32.46,16
ret_003697,txn_0044675,cust_001634,2024-11-09 09:34:50,arrived_late,25.2,10
ret_003698,txn_0044681,cust_008390,2024-11-02 10:31:46,changed_mind,44.23,3
ret_003699,txn_0044698,cust_001634,2024-11-24 11:34:11,not_as_described,39.84,25
ret_003700,txn_0044701,cust_006373,2024-11-09 11:52:00,too_large,16.25,10
ret_003701,txn_0044702,cust_009990,2024-11-03 11:58:22,changed_mind,134.13,4
ret_003702,txn_0044706,cust_002915,2024-11-12 12:10:07,arrived_late,129.96,13
ret_003703,txn_0044707,cust_001634,2024-11-16 12:12:24,no_longer_needed,19.82,17
ret_003704,txn_0044712,cust_001634,2024-11-10 12:52:51,too_small,74.23,11
ret_003705,txn_0044789,cust_000857,2024-11-26 21:17:37,defective_product,209.28,27
ret_003706,txn_0044806,cust_006067,2024-11-02 23:33:56,changed_mind,78.99,3
ret_003707,txn_0044807,cust_002032,2024-11-21 23:48:33,too_small,44.17,22
ret_003708,txn_0044818,cust_002327,2024-11-01 08:34:39,not_as_described,69.31,1
ret_003709,txn_0044855,cust_005529,2024-11-12 12:44:36,better_price_found,60.22,12
ret_003710,txn_0044873,cust_001634,2024-11-21 14:15:10,duplicate_order,23.13,21
ret_003711,txn_0044890,cust_001634,2024-11-11 16:12:17,better_price_found,133.78,11
ret_003712,txn_0044920,cust_001634,2024-11-28 19:49:33,arrived_late,263.13,28
ret_003713,txn_0044935,cust_008709,2024-11-27 20:49:54,wrong_item,220.59,27
ret_003714,txn_0044956,cust_005691,2024-11-20 08:13:14,arrived_late,108.57,19
ret_003715,txn_0044963,cust_002032,2024-11-18 09:33:30,no_longer_needed,60.76,17
ret_003716,txn_0044967,cust_005253,2024-11-14 10:09:23,changed_mind,71.68,13
ret_003717,txn_0044971,cust_001634,2024-11-18 10:47:29,duplicate_order,45.16,17
ret_003718,txn_0044975,cust_005529,2024-11-06 11:06:07,not_as_described,205.31,5
ret_003719,txn_0045013,cust_001416,2024-11-09 15:29:49,too_large,128.15,8
ret_003720,txn_0045047,cust_001634,2024-11-28 19:45:06,defective_product,17.22,27
ret_003721,txn_0045056,cust_009922,2024-11-02 20:28:57,better_price_found,91.23,1
ret_003722,txn_0045063,cust_007516,2024-11-05 21:33:12,not_as_described,139.15,4
ret_003723,txn_0045076,cust_000266,2024-11-11 23:54:46,not_as_described,68.97,10
ret_003724,txn_0045094,cust_001277,2024-11-25 09:12:20,better_price_found,23.44,23
ret_003725,txn_0045098,cust_008168,2024-11-25 10:14:43,defective_product,36.61,23
ret_003726,txn_0045111,cust_006207,2024-11-13 11:33:37,too_large,280.05,11
ret_003727,txn_0045123,cust_001634,2024-11-21 12:16:28,better_price_found,45.01,19
ret_003728,txn_0045142,cust_002533,2024-11-22 13:44:22,duplicate_order,119.61,20
ret_003729,txn_0045184,cust_002032,2024-12-01 19:57:02,no_longer_needed,87.11,29
ret_003730,txn_0045196,cust_000275,2024-11-16 21:03:59,duplicate_order,121.54,14
ret_003731,txn_0045200,cust_001634,2024-11-15 21:34:18,arrived_late,19.82,13
ret_003732,txn_0045201,cust_000857,2024-11-21 21:48:07,too_large,1049.24,19
ret_003733,txn_0045212,cust_001634,2024-11-25 23:05:42,too_small,34.87,23
ret_003734,txn_0045216,cust_003547,2024-11-05 23:42:23,better_price_found,3423.82,3
ret_003735,txn_0045224,cust_007461,2024-11-04 07:12:59,no_longer_needed,1637.55,1
ret_003736,txn_0045239,cust_001634,2024-11-10 09:28:52,wrong_item,48.79,7
ret_003737,txn_0045242,cust_001634,2024-11-27 09:37:07,wrong_item,52.86,24
ret_003738,txn_0045243,cust_001634,2024-11-28 10:04:44,too_small,266.07,25
ret_003739,txn_0045264,cust_006110,2024-11-12 12:32:28,too_small,68.67,9
ret_003740,txn_0045266,cust_008832,2024-11-27 12:45:43,too_small,395.66,24
ret_003741,txn_0045280,cust_001634,2024-12-02 13:52:46,changed_mind,38.45,29
ret_003742,txn_0045283,cust_000857,2024-11-06 14:12:56,better_price_found,16.28,3
ret_003743,txn_0045288,cust_002304,2024-11-12 14:49:35,defective_product,46.74,9
ret_003744,txn_0045296,cust_003406,2024-11-28 15:25:10,wrong_item,1.24,25
ret_003745,txn_0045299,cust_003406,2024-11-15 15:29:19,arrived_late,2.42,12
ret_003746,txn_0045326,cust_002032,2024-11-12 18:44:19,defective_product,73.61,9
ret_003747,txn_0045351,cust_002032,2024-11-28 20:40:02,wrong_item,129.32,25
ret_003748,txn_0045353,cust_001416,2024-11-23 21:10:52,wrong_item,107.28,20
ret_003749,txn_0045354,cust_000126,2024-11-16 21:23:52,wrong_item,75.94,13
ret_003750,txn_0045360,cust_004878,2024-11-16 21:57:15,better_price_found,58.2,13
ret_003751,txn_0045372,cust_001634,2024-12-01 23:13:02,better_price_found,49.07,28
ret_003752,txn_0045381,cust_005516,2024-11-09 06:40:06,not_as_described,151.15,5
ret_003753,txn_0045383,cust_002032,2024-11-29 07:15:28,changed_mind,20.27,25
ret_003754,txn_0045389,cust_006641,2024-11-30 08:39:43,better_price_found,333.93,26
ret_003755,txn_0045390,cust_008168,2024-11-14 08:40:17,too_large,46.62,10
ret_003756,txn_0045427,cust_001634,2024-11-11 12:37:00,too_small,46.79,7
ret_003757,txn_0045431,cust_003012,2024-11-07 12:43:25,no_longer_needed,37.37,3
ret_003758,txn_0045441,cust_001634,2024-11-22 13:34:25,no_longer_needed,130.81,18
ret_003759,txn_0045464,cust_005458,2024-11-18 15:15:58,duplicate_order,180.01,14
ret_003760,txn_0045481,cust_001634,2024-11-19 17:43:31,arrived_late,31.28,15
ret_003761,txn_0045499,cust_001634,2024-11-12 19:27:38,too_large,31.79,8
ret_003762,txn_0045503,cust_008548,2024-11-18 19:42:59,not_as_described,205.79,14
ret_003763,txn_0045529,cust_006895,2024-11-06 22:25:21,better_price_found,67.95,2
ret_003764,txn_0045553,cust_001634,2024-11-08 09:08:21,duplicate_order,15.8,3
ret_003765,txn_0045556,cust_002317,2024-12-02 09:25:47,better_price_found,61.32,27
ret_003766,txn_0045564,cust_002032,2024-11-12 10:41:03,too_large,27.21,7
ret_003767,txn_0045579,cust_005918,2024-11-24 11:47:42,better_price_found,213.97,19
ret_003768,txn_0045580,cust_002800,2024-11-06 11:50:15,no_longer_needed,71.84,1
ret_003769,txn_0045592,cust_001634,2024-11-28 12:42:38,defective_product,90.27,23
ret_003770,txn_0045594,cust_003467,2024-11-19 12:45:18,wrong_item,292.28,14
ret_003771,txn_0045606,cust_001648,2024-11-10 14:20:20,too_large,17.08,5
ret_003772,txn_0045640,cust_001634,2024-11-26 18:09:29,changed_mind,31.44,21
ret_003773,txn_0045642,cust_002625,2024-11-13 18:16:55,better_price_found,463.61,8
ret_003774,txn_0045643,cust_001634,2024-11-27 18:17:10,defective_product,67.36,22
ret_003775,txn_0045644,cust_006901,2024-11-24 18:28:28,arrived_late,26.53,19
ret_003776,txn_0045645,cust_001634,2024-11-11 18:32:48,changed_mind,75.15,6
ret_003777,txn_0045646,cust_006215,2024-11-06 18:35:44,no_longer_needed,384.73,1
ret_003778,txn_0045648,cust_001634,2024-11-29 18:37:46,defective_product,11.93,24
ret_003779,txn_0045654,cust_001634,2024-11-16 19:10:53,better_price_found,16.56,11
ret_003780,txn_0045655,cust_001634,2024-11-24 19:13:15,defective_product,64.38,19
ret_003781,txn_0045675,cust_001634,2024-11-08 20:02:35,changed_mind,165.96,3
ret_003782,txn_0045676,cust_002032,2024-11-13 20:10:25,duplicate_order,59.51,8
ret_003783,txn_0045680,cust_006640,2024-11-24 20:12:42,too_large,297.94,19
ret_003784,txn_0045694,cust_005762,2024-11-19 21:47:19,changed_mind,80.99,14
ret_003785,txn_0045699,cust_001634,2024-11-30 23:39:53,too_large,43.0,25
ret_003786,txn_0045704,cust_001634,2024-11-11 06:00:01,no_longer_needed,45.93,5
ret_003787,txn_0045707,cust_006373,2024-11-27 07:29:20,defective_product,27.79,21
ret_003788,txn_0045714,cust_000857,2024-11-15 08:33:08,defective_product,50.28,9
ret_003789,txn_0045726,cust_005546,2024-11-08 09:23:35,no_longer_needed,183.52,2
ret_003790,txn_0045729,cust_003002,2024-12-02 09:46:01,not_as_described,59.91,26
ret_003791,txn_0045754,cust_005013,2024-11-10 14:41:59,changed_mind,86.07,4
ret_003792,txn_0045757,cust_001634,2024-12-04 14:53:02,changed_mind,20.09,28
ret_003793,txn_0045758,cust_002426,2024-11-16 15:07:03,better_price_found,20.96,10
ret_003794,txn_0045768,cust_001634,2024-11-21 16:29:17,too_large,259.14,15
ret_003795,txn_0045787,cust_001588,2024-11-10 19:21:39,changed_mind,193.41,4
ret_003796,txn_0045801,cust_009579,2024-11-29 20:20:45,arrived_late,285.11,23
ret_003797,txn_0045809,cust_009579,2024-12-04 21:06:03,too_large,24.19,28
ret_003798,txn_0045828,cust_000139,2024-12-01 06:42:59,defective_product,179.49,24
ret_003799,txn_0045850,cust_001634,2024-11-15 10:57:38,changed_mind,61.04,8
ret_003800,txn_0045863,cust_001634,2024-11-27 12:17:34,no_longer_needed,15.28,20
ret_003801,txn_0045867,cust_001634,2024-11-15 12:39:06,changed_mind,50.23,8
ret_003802,txn_0045872,cust_001634,2024-12-03 13:05:11,changed_mind,28.58,26
ret_003803,txn_0045905,cust_000947,2024-11-19 17:58:50,arrived_late,304.73,12
ret_003804,txn_0045941,cust_000857,2024-11-10 21:20:38,not_as_described,81.87,3
ret_003805,txn_0045943,cust_009579,2024-12-06 21:28:07,better_price_found,111.57,29
ret_003806,txn_0045963,cust_001634,2024-11-27 07:06:01,arrived_late,97.57,19
ret_003807,txn_0045977,cust_000857,2024-11-18 09:04:46,better_price_found,60.7,10
ret_003808,txn_0045988,cust_002032,2024-12-06 10:18:46,not_as_described,42.82,28
ret_003809,txn_0045989,cust_004416,2024-11-11 10:21:02,too_large,38.54,3
ret_003810,txn_0045998,cust_009460,2024-11-14 11:03:51,too_small,20.81,6
ret_003811,txn_0046024,cust_001634,2024-11-16 13:38:12,too_small,23.74,8
ret_003812,txn_0046040,cust_002905,2024-12-05 15:32:18,better_price_found,54.15,27
ret_003813,txn_0046051,cust_001634,2024-11-11 17:11:03,too_small,16.41,3
ret_003814,txn_0046052,cust_001634,2024-11-21 17:28:27,duplicate_order,19.79,13
ret_003815,txn_0046058,cust_001634,2024-11-13 18:17:43,wrong_item,36.55,5
ret_003816,txn_0046072,cust_002032,2024-11-21 19:46:40,not_as_described,33.1,13
ret_003817,txn_0046073,cust_003012,2024-11-12 19:52:03,better_price_found,135.25,4
ret_003818,txn_0046078,cust_001634,2024-12-04 20:10:51,too_large,91.03,26
ret_003819,txn_0046080,cust_002032,2024-11-24 20:41:31,better_price_found,110.14,16
ret_003820,txn_0046090,cust_005617,2024-11-27 21:15:13,defective_product,255.96,19
ret_003821,txn_0046096,cust_001634,2024-11-19 21:46:45,not_as_described,129.77,11
ret_003822,txn_0046103,cust_002634,2024-11-28 01:36:13,too_small,8717.35,19
ret_003823,txn_0046119,cust_001634,2024-11-17 09:12:29,changed_mind,33.51,8
ret_003824,txn_0046124,cust_003734,2024-12-01 09:33:08,no_longer_needed,81.01,22
ret_003825,txn_0046133,cust_009852,2024-12-03 10:19:00,not_as_described,51.43,24
ret_003826,txn_0046135,cust_001634,2024-11-28 10:38:43,arrived_late,155.69,19
ret_003827,txn_0046149,cust_001634,2024-11-25 11:54:08,defective_product,138.87,16
ret_003828,txn_0046150,cust_009460,2024-11-25 11:54:17,wrong_item,66.88,16
ret_003829,txn_0046151,cust_000267,2024-11-27 12:05:27,arrived_late,244.54,18
ret_003830,txn_0046201,cust_002032,2024-11-14 18:38:13,wrong_item,31.6,5
ret_003831,txn_0046203,cust_003002,2024-12-05 18:56:26,defective_product,37.94,26
ret_003832,txn_0046207,cust_001634,2024-11-21 19:15:11,too_small,56.21,12
ret_003833,txn_0046226,cust_002118,2024-11-20 20:44:21,changed_mind,117.37,11
ret_003834,txn_0046231,cust_001634,2024-11-28 20:57:31,changed_mind,52.37,19
ret_003835,txn_0046245,cust_002061,2024-12-06 22:33:16,arrived_late,47.01,27
ret_003836,txn_0046250,cust_002118,2024-12-07 23:43:30,too_large,59.54,28
ret_003837,txn_0046253,cust_008993,2024-12-02 06:42:13,changed_mind,28.63,22
ret_003838,txn_0046263,cust_001634,2024-11-17 08:09:15,better_price_found,76.16,7
ret_003839,txn_0046268,cust_001634,2024-12-03 08:56:39,wrong_item,20.86,23
ret_003840,txn_0046279,cust_001634,2024-12-04 09:49:01,not_as_described,28.64,24
ret_003841,txn_0046282,cust_001634,2024-11-19 10:09:06,arrived_late,41.55,9
ret_003842,txn_0046300,cust_001634,2024-11-28 11:58:37,no_longer_needed,66.45,18
ret_003843,txn_0046301,cust_000633,2024-11-17 12:36:24,too_small,121.84,7
ret_003844,txn_0046314,cust_000531,2024-11-30 13:41:35,no_longer_needed,13.11,20
ret_003845,txn_0046327,cust_008390,2024-11-24 15:52:16,no_longer_needed,34.52,14
ret_003846,txn_0046343,cust_001634,2024-12-04 17:58:57,wrong_item,42.01,24
ret_003847,txn_0046345,cust_002345,2024-11-22 18:03:44,not_as_described,38.68,12
ret_003848,txn_0046346,cust_003002,2024-11-17 18:13:00,defective_product,37.3,7
ret_003849,txn_0046354,cust_001634,2024-11-19 18:54:28,duplicate_order,60.18,9
ret_003850,txn_0046359,cust_001634,2024-11-18 19:17:57,defective_product,33.53,8
ret_003851,txn_0046369,cust_001634,2024-11-13 20:03:10,too_small,10.66,3
ret_003852,txn_0046395,cust_000857,2024-11-25 23:30:17,wrong_item,113.28,15
ret_003853,txn_0046399,cust_001634,2024-12-03 06:36:14,better_price_found,27.43,22
ret_003854,txn_0046406,cust_003002,2024-11-29 08:16:13,duplicate_order,43.77,18
ret_003855,txn_0046438,cust_007943,2024-11-17 12:57:41,better_price_found,247.33,6
ret_003856,txn_0046439,cust_002118,2024-11-29 13:06:04,too_small,52.39,18
ret_003857,txn_0046445,cust_001634,2024-12-08 13:39:59,no_longer_needed,45.76,27
ret_003858,txn_0046477,cust_006597,2024-11-29 18:21:07,duplicate_order,74.1,18
ret_003859,txn_0046486,cust_000400,2024-11-23 19:27:27,no_longer_needed,17.3,12
ret_003860,txn_0046500,cust_001634,2024-12-08 20:54:21,wrong_item,10.3,27
ret_003861,txn_0046512,cust_001634,2024-11-20 22:49:53,better_price_found,49.34,9
ret_003862,txn_0046513,cust_001634,2024-12-06 22:53:51,changed_mind,86.93,25
ret_003863,txn_0046514,cust_001634,2024-11-24 23:02:34,no_longer_needed,58.99,13
ret_003864,txn_0046520,cust_002118,2024-11-23 05:18:17,not_as_described,50.22,11
ret_003865,txn_0046535,cust_003012,2024-11-13 09:32:49,better_price_found,417.96,1
ret_003866,txn_0046540,cust_002032,2024-11-28 10:32:01,not_as_described,17.76,16
ret_003867,txn_0046541,cust_009784,2024-11-27 10:51:58,arrived_late,135.92,15
ret_003868,txn_0046542,cust_001634,2024-12-02 10:54:21,duplicate_order,198.04,20
ret_003869,txn_0046545,cust_001634,2024-12-01 11:08:49,no_longer_needed,41.65,19
ret_003870,txn_0046546,cust_001634,2024-12-08 11:16:08,changed_mind,14.45,26
ret_003871,txn_0046582,cust_007628,2024-11-25 14:49:49,defective_product,56.97,13
ret_003872,txn_0046649,cust_001634,2024-12-06 21:32:45,better_price_found,46.12,24
ret_003873,txn_0046698,cust_001634,2024-11-20 10:15:23,defective_product,218.65,7
ret_003874,txn_0046700,cust_002032,2024-12-04 10:35:06,too_small,206.58,21
ret_003875,txn_0046719,cust_001634,2024-12-11 11:50:20,too_small,46.57,28
ret_003876,txn_0046732,cust_001634,2024-11-19 13:18:08,wrong_item,95.95,6
ret_003877,txn_0046734,cust_001634,2024-12-04 13:39:14,changed_mind,45.76,21
ret_003878,txn_0046763,cust_002997,2024-11-22 17:26:04,changed_mind,7.15,9
ret_003879,txn_0046775,cust_001634,2024-11-24 18:21:44,arrived_late,30.11,11
ret_003880,txn_0046776,cust_002032,2024-11-30 18:33:07,defective_product,48.75,17
ret_003881,txn_0046778,cust_001634,2024-11-18 18:47:27,too_small,31.21,5
ret_003882,txn_0046780,cust_006192,2024-11-28 18:52:00,changed_mind,138.06,15
ret_003883,txn_0046798,cust_001634,2024-11-22 20:38:28,defective_product,65.69,9
ret_003884,txn_0046799,cust_002032,2024-11-21 20:43:32,changed_mind,24.61,8
ret_003885,txn_0046801,cust_004045,2024-11-23 20:57:46,no_longer_needed,278.5,10
ret_003886,txn_0046805,cust_001634,2024-12-09 21:39:35,wrong_item,50.16,26
ret_003887,txn_0046847,cust_005123,2024-11-20 09:59:59,no_longer_needed,8403.2,6
ret_003888,txn_0046856,cust_001725,2024-11-28 10:40:04,arrived_late,128.89,14
ret_003889,txn_0046881,cust_003866,2024-12-04 13:24:31,too_large,13.46,20
ret_003890,txn_0046897,cust_002553,2024-12-07 14:42:14,too_large,53.11,23
ret_003891,txn_0046902,cust_006085,2024-12-11 15:00:00,duplicate_order,33.72,27
ret_003892,txn_0046910,cust_001634,2024-11-28 15:46:02,wrong_item,73.93,14
ret_003893,txn_0046919,cust_001634,2024-12-08 17:28:16,better_price_found,66.27,24
ret_003894,txn_0046924,cust_006039,2024-12-03 18:05:04,duplicate_order,894.69,19
ret_003895,txn_0046927,cust_000857,2024-11-23 18:18:13,changed_mind,19.43,9
ret_003896,txn_0046928,cust_001634,2024-12-11 18:34:34,better_price_found,145.37,27
ret_003897,txn_0046943,cust_001634,2024-11-28 19:43:18,wrong_item,44.51,14
ret_003898,txn_0046954,cust_009769,2024-11-15 21:00:18,better_price_found,89.9,1
ret_003899,txn_0046961,cust_007593,2024-11-16 21:18:57,not_as_described,62.95,2
ret_003900,txn_0046987,cust_003917,2024-11-18 08:37:04,too_large,0.81,3
ret_003901,txn_0046988,cust_003917,2024-12-11 08:37:09,better_price_found,0.87,26
ret_003902,txn_0047008,cust_001634,2024-11-19 10:02:26,arrived_late,740.01,4
ret_003903,txn_0047010,cust_009835,2024-11-28 10:10:30,too_large,50.71,13
ret_003904,txn_0047013,cust_001390,2024-11-18 10:26:54,changed_mind,46.27,3
ret_003905,txn_0047021,cust_008390,2024-12-07 11:18:59,no_longer_needed,26.54,22
ret_003906,txn_0047026,cust_001634,2024-12-03 11:41:42,arrived_late,102.32,18
ret_003907,txn_0047033,cust_003020,2024-11-18 12:20:00,better_price_found,260.11,3
ret_003908,txn_0047035,cust_001634,2024-12-08 12:29:09,not_as_described,742.76,23
ret_003909,txn_0047036,cust_004812,2024-12-13 12:30:31,better_price_found,93.55,28
ret_003910,txn_0047042,cust_002032,2024-12-07 13:32:58,changed_mind,12.67,22
ret_003911,txn_0047056,cust_003594,2024-11-18 14:54:44,not_as_described,8.84,3
ret_003912,txn_0047062,cust_001634,2024-12-11 15:42:25,defective_product,346.88,26
ret_003913,txn_0047063,cust_000529,2024-11-26 15:50:24,too_large,22.17,11
ret_003914,txn_0047081,cust_002032,2024-12-02 17:46:42,no_longer_needed,68.56,17
ret_003915,txn_0047090,cust_001634,2024-11-27 18:53:21,wrong_item,15.84,12
ret_003916,txn_0047107,cust_001634,2024-11-29 20:19:03,better_price_found,81.23,14
ret_003917,txn_0047123,cust_001634,2024-12-11 21:27:59,wrong_item,3.16,26
ret_003918,txn_0047126,cust_009579,2024-12-02 21:52:22,changed_mind,53.32,17
ret_003919,txn_0047128,cust_002032,2024-12-04 21:59:42,changed_mind,26.51,19
ret_003920,txn_0047130,cust_001634,2024-11-22 22:12:55,duplicate_order,50.86,7
ret_003921,txn_0047148,cust_009307,2024-12-08 08:19:08,arrived_late,397.43,22
ret_003922,txn_0047156,cust_000639,2024-11-27 09:33:21,not_as_described,72.47,11
ret_003923,txn_0047163,cust_008833,2024-11-22 09:56:22,changed_mind,68.44,6
ret_003924,txn_0047178,cust_002032,2024-11-23 10:41:18,too_large,20.7,7
ret_003925,txn_0047180,cust_001634,2024-12-07 10:53:13,too_small,27.44,21
ret_003926,txn_0047189,cust_001634,2024-12-10 12:08:31,too_small,9.66,24
ret_003927,txn_0047242,cust_001634,2024-11-25 19:54:40,arrived_late,23.24,9
ret_003928,txn_0047248,cust_002249,2024-11-22 20:14:23,no_longer_needed,5049.76,6
ret_003929,txn_0047252,cust_000857,2024-12-10 20:49:54,wrong_item,15.78,24
ret_003930,txn_0047272,cust_006270,2024-12-08 23:30:34,better_price_found,6482.68,22
ret_003931,txn_0047281,cust_007237,2024-11-22 06:12:13,defective_product,68.01,5
ret_003932,txn_0047288,cust_003256,2024-12-14 08:22:32,no_longer_needed,38.82,27
ret_003933,txn_0047290,cust_001634,2024-11-24 08:56:56,not_as_described,27.65,7
ret_003934,txn_0047303,cust_004027,2024-11-29 10:09:28,not_as_described,42.31,12
ret_003935,txn_0047308,cust_001634,2024-12-01 10:38:02,not_as_described,144.38,14
